trial,train_size,embed_dim,hidden_dim,alpha,learning_rate,accuracy,batch_pos,batch_neg
12,14404,10,100,1e-05,0.01,0.916,7225,7179
12,14504,10,100,1e-05,0.01,0.882,7278,7226
12,14604,10,100,1e-05,0.01,0.928,7328,7276
12,14704,10,100,1e-05,0.01,0.912,7373,7331
12,14804,10,100,1e-05,0.01,0.942,7415,7389
12,14904,10,100,1e-05,0.01,0.936,7461,7443
12,15004,10,100,1e-05,0.01,0.944,7514,7490
13,104,10,100,1e-05,0.01,0.5,44,60
13,204,10,100,1e-05,0.01,0.512,92,112
13,304,10,100,1e-05,0.01,0.502,143,161
13,404,10,100,1e-05,0.01,0.516,199,205
13,504,10,100,1e-05,0.01,0.504,246,258
13,604,10,100,1e-05,0.01,0.536,305,299
13,704,10,100,1e-05,0.01,0.542,348,356
13,804,10,100,1e-05,0.01,0.538,391,413
13,904,10,100,1e-05,0.01,0.512,447,457
13,1004,10,100,1e-05,0.01,0.504,500,504
13,1104,10,100,1e-05,0.01,0.5,542,562
13,1204,10,100,1e-05,0.01,0.538,597,607
13,1304,10,100,1e-05,0.01,0.524,638,666
13,1404,10,100,1e-05,0.01,0.496,690,714
13,1504,10,100,1e-05,0.01,0.518,739,765
13,1604,10,100,1e-05,0.01,0.486,794,810
13,1704,10,100,1e-05,0.01,0.488,842,862
13,1804,10,100,1e-05,0.01,0.528,901,903
13,1904,10,100,1e-05,0.01,0.492,952,952
13,2004,10,100,1e-05,0.01,0.53,996,1008
13,2104,10,100,1e-05,0.01,0.55,1048,1056
13,2204,10,100,1e-05,0.01,0.514,1097,1107
13,2304,10,100,1e-05,0.01,0.508,1146,1158
13,2404,10,100,1e-05,0.01,0.524,1191,1213
13,2504,10,100,1e-05,0.01,0.536,1239,1265
13,2604,10,100,1e-05,0.01,0.518,1292,1312
13,2704,10,100,1e-05,0.01,0.508,1339,1365
13,2804,10,100,1e-05,0.01,0.526,1392,1412
13,2904,10,100,1e-05,0.01,0.502,1437,1467
13,3004,10,100,1e-05,0.01,0.498,1485,1519
13,3104,10,100,1e-05,0.01,0.512,1533,1571
13,3204,10,100,1e-05,0.01,0.496,1580,1624
13,3304,10,100,1e-05,0.01,0.522,1631,1673
13,3404,10,100,1e-05,0.01,0.498,1690,1714
13,3504,10,100,1e-05,0.01,0.512,1741,1763
13,3604,10,100,1e-05,0.01,0.526,1783,1821
13,3704,10,100,1e-05,0.01,0.498,1841,1863
13,3804,10,100,1e-05,0.01,0.502,1888,1916
13,3904,10,100,1e-05,0.01,0.484,1937,1967
13,4004,10,100,1e-05,0.01,0.49,1992,2012
13,4104,10,100,1e-05,0.01,0.51,2045,2059
13,4204,10,100,1e-05,0.01,0.5,2095,2109
13,4304,10,100,1e-05,0.01,0.512,2141,2163
13,4404,10,100,1e-05,0.01,0.51,2190,2214
13,4504,10,100,1e-05,0.01,0.514,2238,2266
13,4604,10,100,1e-05,0.01,0.498,2287,2317
13,4704,10,100,1e-05,0.01,0.514,2332,2372
13,4804,10,100,1e-05,0.01,0.54,2385,2419
13,4904,10,100,1e-05,0.01,0.542,2442,2462
13,5004,10,100,1e-05,0.01,0.52,2491,2513
13,5104,10,100,1e-05,0.01,0.518,2541,2563
13,5204,10,100,1e-05,0.01,0.526,2583,2621
13,5304,10,100,1e-05,0.01,0.544,2629,2675
13,5404,10,100,1e-05,0.01,0.538,2671,2733
13,5504,10,100,1e-05,0.01,0.558,2719,2785
13,5604,10,100,1e-05,0.01,0.552,2757,2847
13,5704,10,100,1e-05,0.01,0.576,2812,2892
13,5804,10,100,1e-05,0.01,0.596,2861,2943
13,5904,10,100,1e-05,0.01,0.62,2912,2992
13,6004,10,100,1e-05,0.01,0.594,2964,3040
13,6104,10,100,1e-05,0.01,0.604,3006,3098
13,6204,10,100,1e-05,0.01,0.608,3052,3152
13,6304,10,100,1e-05,0.01,0.592,3097,3207
13,6404,10,100,1e-05,0.01,0.618,3146,3258
13,6504,10,100,1e-05,0.01,0.602,3190,3314
13,6604,10,100,1e-05,0.01,0.634,3239,3365
13,6704,10,100,1e-05,0.01,0.63,3282,3422
13,6804,10,100,1e-05,0.01,0.622,3330,3474
13,6904,10,100,1e-05,0.01,0.614,3381,3523
13,7004,10,100,1e-05,0.01,0.648,3431,3573
13,7104,10,100,1e-05,0.01,0.628,3485,3619
13,7204,10,100,1e-05,0.01,0.648,3542,3662
13,7304,10,100,1e-05,0.01,0.614,3587,3717
13,7404,10,100,1e-05,0.01,0.666,3642,3762
13,7504,10,100,1e-05,0.01,0.654,3692,3812
13,7604,10,100,1e-05,0.01,0.67,3736,3868
13,7704,10,100,1e-05,0.01,0.646,3791,3913
13,7804,10,100,1e-05,0.01,0.68,3843,3961
13,7904,10,100,1e-05,0.01,0.66,3897,4007
13,8004,10,100,1e-05,0.01,0.66,3945,4059
13,8104,10,100,1e-05,0.01,0.67,3990,4114
13,8204,10,100,1e-05,0.01,0.676,4052,4152
13,8304,10,100,1e-05,0.01,0.704,4098,4206
13,8404,10,100,1e-05,0.01,0.66,4151,4253
13,8504,10,100,1e-05,0.01,0.712,4201,4303
13,8604,10,100,1e-05,0.01,0.694,4254,4350
13,8704,10,100,1e-05,0.01,0.686,4303,4401
13,8804,10,100,1e-05,0.01,0.71,4358,4446
13,8904,10,100,1e-05,0.01,0.696,4409,4495
13,9004,10,100,1e-05,0.01,0.712,4463,4541
13,9104,10,100,1e-05,0.01,0.69,4509,4595
13,9204,10,100,1e-05,0.01,0.716,4561,4643
13,9304,10,100,1e-05,0.01,0.734,4609,4695
13,9404,10,100,1e-05,0.01,0.698,4652,4752
13,9504,10,100,1e-05,0.01,0.716,4701,4803
13,9604,10,100,1e-05,0.01,0.734,4751,4853
13,9704,10,100,1e-05,0.01,0.716,4807,4897
13,9804,10,100,1e-05,0.01,0.728,4847,4957
13,9904,10,100,1e-05,0.01,0.714,4899,5005
13,10004,10,100,1e-05,0.01,0.724,4944,5060
13,10104,10,100,1e-05,0.01,0.714,4995,5109
13,10204,10,100,1e-05,0.01,0.718,5050,5154
13,10304,10,100,1e-05,0.01,0.728,5098,5206
13,10404,10,100,1e-05,0.01,0.716,5152,5252
13,10504,10,100,1e-05,0.01,0.708,5207,5297
13,10604,10,100,1e-05,0.01,0.71,5259,5345
13,10704,10,100,1e-05,0.01,0.722,5308,5396
13,10804,10,100,1e-05,0.01,0.736,5362,5442
13,10904,10,100,1e-05,0.01,0.726,5409,5495
13,11004,10,100,1e-05,0.01,0.736,5472,5532
13,11104,10,100,1e-05,0.01,0.74,5524,5580
13,11204,10,100,1e-05,0.01,0.746,5564,5640
13,11304,10,100,1e-05,0.01,0.74,5620,5684
13,11404,10,100,1e-05,0.01,0.74,5679,5725
13,11504,10,100,1e-05,0.01,0.76,5733,5771
13,11604,10,100,1e-05,0.01,0.732,5785,5819
13,11704,10,100,1e-05,0.01,0.776,5841,5863
13,11804,10,100,1e-05,0.01,0.752,5885,5919
13,11904,10,100,1e-05,0.01,0.744,5932,5972
13,12004,10,100,1e-05,0.01,0.762,5984,6020
13,12104,10,100,1e-05,0.01,0.762,6036,6068
13,12204,10,100,1e-05,0.01,0.78,6085,6119
13,12304,10,100,1e-05,0.01,0.76,6129,6175
13,12404,10,100,1e-05,0.01,0.766,6187,6217
13,12504,10,100,1e-05,0.01,0.76,6241,6263
13,12604,10,100,1e-05,0.01,0.79,6285,6319
13,12704,10,100,1e-05,0.01,0.794,6336,6368
13,12804,10,100,1e-05,0.01,0.784,6374,6430
13,12904,10,100,1e-05,0.01,0.78,6426,6478
13,13004,10,100,1e-05,0.01,0.8,6470,6534
13,13104,10,100,1e-05,0.01,0.8,6521,6583
13,13204,10,100,1e-05,0.01,0.81,6581,6623
13,13304,10,100,1e-05,0.01,0.814,6624,6680
13,13404,10,100,1e-05,0.01,0.814,6676,6728
13,13504,10,100,1e-05,0.01,0.816,6732,6772
13,13604,10,100,1e-05,0.01,0.822,6786,6818
13,13704,10,100,1e-05,0.01,0.828,6836,6868
13,13804,10,100,1e-05,0.01,0.838,6890,6914
13,13904,10,100,1e-05,0.01,0.846,6945,6959
13,14004,10,100,1e-05,0.01,0.836,6998,7006
13,14104,10,100,1e-05,0.01,0.838,7047,7057
13,14204,10,100,1e-05,0.01,0.854,7096,7108
13,14304,10,100,1e-05,0.01,0.836,7142,7162
13,14404,10,100,1e-05,0.01,0.844,7199,7205
13,14504,10,100,1e-05,0.01,0.85,7248,7256
13,14604,10,100,1e-05,0.01,0.838,7302,7302
13,14704,10,100,1e-05,0.01,0.862,7342,7362
13,14804,10,100,1e-05,0.01,0.85,7392,7412
13,14904,10,100,1e-05,0.01,0.856,7446,7458
13,15004,10,100,1e-05,0.01,0.846,7501,7503
14,104,10,100,1e-05,0.01,0.528,55,49
14,204,10,100,1e-05,0.01,0.482,103,101
14,304,10,100,1e-05,0.01,0.472,151,153
14,404,10,100,1e-05,0.01,0.504,206,198
14,504,10,100,1e-05,0.01,0.488,251,253
14,604,10,100,1e-05,0.01,0.51,305,299
14,704,10,100,1e-05,0.01,0.532,362,342
14,804,10,100,1e-05,0.01,0.524,412,392
14,904,10,100,1e-05,0.01,0.528,460,444
14,1004,10,100,1e-05,0.01,0.55,505,499
14,1104,10,100,1e-05,0.01,0.55,551,553
14,1204,10,100,1e-05,0.01,0.544,608,596
14,1304,10,100,1e-05,0.01,0.54,658,646
14,1404,10,100,1e-05,0.01,0.55,707,697
14,1504,10,100,1e-05,0.01,0.554,753,751
14,1604,10,100,1e-05,0.01,0.542,806,798
14,1704,10,100,1e-05,0.01,0.55,866,838
14,1804,10,100,1e-05,0.01,0.556,920,884
14,1904,10,100,1e-05,0.01,0.534,970,934
14,2004,10,100,1e-05,0.01,0.554,1026,978
14,2104,10,100,1e-05,0.01,0.564,1075,1029
14,2204,10,100,1e-05,0.01,0.57,1136,1068
14,2304,10,100,1e-05,0.01,0.542,1186,1118
14,2404,10,100,1e-05,0.01,0.576,1229,1175
14,2504,10,100,1e-05,0.01,0.578,1272,1232
14,2604,10,100,1e-05,0.01,0.6,1324,1280
14,2704,10,100,1e-05,0.01,0.606,1376,1328
14,2804,10,100,1e-05,0.01,0.588,1425,1379
14,2904,10,100,1e-05,0.01,0.6,1477,1427
14,3004,10,100,1e-05,0.01,0.612,1531,1473
14,3104,10,100,1e-05,0.01,0.642,1579,1525
14,3204,10,100,1e-05,0.01,0.668,1630,1574
14,3304,10,100,1e-05,0.01,0.678,1673,1631
14,3404,10,100,1e-05,0.01,0.712,1728,1676
14,3504,10,100,1e-05,0.01,0.706,1776,1728
14,3604,10,100,1e-05,0.01,0.692,1826,1778
14,3704,10,100,1e-05,0.01,0.692,1879,1825
14,3804,10,100,1e-05,0.01,0.672,1932,1872
14,3904,10,100,1e-05,0.01,0.724,1982,1922
14,4004,10,100,1e-05,0.01,0.72,2031,1973
14,4104,10,100,1e-05,0.01,0.716,2075,2029
14,4204,10,100,1e-05,0.01,0.708,2122,2082
14,4304,10,100,1e-05,0.01,0.728,2172,2132
14,4404,10,100,1e-05,0.01,0.722,2223,2181
14,4504,10,100,1e-05,0.01,0.716,2268,2236
14,4604,10,100,1e-05,0.01,0.738,2317,2287
14,4704,10,100,1e-05,0.01,0.726,2366,2338
14,4804,10,100,1e-05,0.01,0.732,2420,2384
14,4904,10,100,1e-05,0.01,0.742,2468,2436
14,5004,10,100,1e-05,0.01,0.778,2519,2485
14,5104,10,100,1e-05,0.01,0.762,2574,2530
14,5204,10,100,1e-05,0.01,0.716,2624,2580
14,5304,10,100,1e-05,0.01,0.774,2677,2627
14,5404,10,100,1e-05,0.01,0.756,2724,2680
14,5504,10,100,1e-05,0.01,0.74,2771,2733
14,5604,10,100,1e-05,0.01,0.792,2826,2778
14,5704,10,100,1e-05,0.01,0.79,2875,2829
14,5804,10,100,1e-05,0.01,0.818,2928,2876
14,5904,10,100,1e-05,0.01,0.808,2971,2933
14,6004,10,100,1e-05,0.01,0.818,3011,2993
14,6104,10,100,1e-05,0.01,0.82,3063,3041
14,6204,10,100,1e-05,0.01,0.82,3107,3097
14,6304,10,100,1e-05,0.01,0.808,3157,3147
14,6404,10,100,1e-05,0.01,0.81,3202,3202
14,6504,10,100,1e-05,0.01,0.786,3248,3256
14,6604,10,100,1e-05,0.01,0.822,3305,3299
14,6704,10,100,1e-05,0.01,0.842,3357,3347
14,6804,10,100,1e-05,0.01,0.812,3404,3400
14,6904,10,100,1e-05,0.01,0.822,3452,3452
14,7004,10,100,1e-05,0.01,0.82,3502,3502
14,7104,10,100,1e-05,0.01,0.784,3547,3557
14,7204,10,100,1e-05,0.01,0.802,3599,3605
14,7304,10,100,1e-05,0.01,0.818,3654,3650
14,7404,10,100,1e-05,0.01,0.808,3707,3697
14,7504,10,100,1e-05,0.01,0.834,3752,3752
14,7604,10,100,1e-05,0.01,0.804,3806,3798
14,7704,10,100,1e-05,0.01,0.784,3852,3852
14,7804,10,100,1e-05,0.01,0.836,3903,3901
14,7904,10,100,1e-05,0.01,0.85,3945,3959
14,8004,10,100,1e-05,0.01,0.852,3994,4010
14,8104,10,100,1e-05,0.01,0.856,4041,4063
14,8204,10,100,1e-05,0.01,0.848,4093,4111
14,8304,10,100,1e-05,0.01,0.838,4137,4167
14,8404,10,100,1e-05,0.01,0.856,4186,4218
14,8504,10,100,1e-05,0.01,0.848,4230,4274
14,8604,10,100,1e-05,0.01,0.862,4276,4328
14,8704,10,100,1e-05,0.01,0.864,4327,4377
14,8804,10,100,1e-05,0.01,0.858,4374,4430
14,8904,10,100,1e-05,0.01,0.864,4421,4483
14,9004,10,100,1e-05,0.01,0.882,4473,4531
14,9104,10,100,1e-05,0.01,0.862,4527,4577
14,9204,10,100,1e-05,0.01,0.874,4571,4633
14,9304,10,100,1e-05,0.01,0.848,4619,4685
14,9404,10,100,1e-05,0.01,0.85,4657,4747
14,9504,10,100,1e-05,0.01,0.868,4705,4799
14,9604,10,100,1e-05,0.01,0.854,4751,4853
14,9704,10,100,1e-05,0.01,0.864,4794,4910
14,9804,10,100,1e-05,0.01,0.866,4855,4949
14,9904,10,100,1e-05,0.01,0.874,4912,4992
14,10004,10,100,1e-05,0.01,0.866,4969,5035
14,10104,10,100,1e-05,0.01,0.894,5015,5089
14,10204,10,100,1e-05,0.01,0.876,5059,5145
14,10304,10,100,1e-05,0.01,0.89,5109,5195
14,10404,10,100,1e-05,0.01,0.886,5161,5243
14,10504,10,100,1e-05,0.01,0.862,5214,5290
14,10604,10,100,1e-05,0.01,0.906,5264,5340
14,10704,10,100,1e-05,0.01,0.904,5314,5390
14,10804,10,100,1e-05,0.01,0.882,5365,5439
14,10904,10,100,1e-05,0.01,0.892,5415,5489
14,11004,10,100,1e-05,0.01,0.904,5471,5533
14,11104,10,100,1e-05,0.01,0.902,5518,5586
14,11204,10,100,1e-05,0.01,0.884,5574,5630
14,11304,10,100,1e-05,0.01,0.912,5624,5680
14,11404,10,100,1e-05,0.01,0.906,5676,5728
14,11504,10,100,1e-05,0.01,0.912,5720,5784
14,11604,10,100,1e-05,0.01,0.898,5777,5827
14,11704,10,100,1e-05,0.01,0.9,5834,5870
14,11804,10,100,1e-05,0.01,0.912,5888,5916
14,11904,10,100,1e-05,0.01,0.922,5935,5969
14,12004,10,100,1e-05,0.01,0.912,5981,6023
14,12104,10,100,1e-05,0.01,0.906,6029,6075
14,12204,10,100,1e-05,0.01,0.916,6077,6127
14,12304,10,100,1e-05,0.01,0.918,6129,6175
14,12404,10,100,1e-05,0.01,0.922,6179,6225
14,12504,10,100,1e-05,0.01,0.926,6223,6281
14,12604,10,100,1e-05,0.01,0.916,6277,6327
14,12704,10,100,1e-05,0.01,0.948,6326,6378
14,12804,10,100,1e-05,0.01,0.926,6379,6425
14,12904,10,100,1e-05,0.01,0.918,6430,6474
14,13004,10,100,1e-05,0.01,0.93,6485,6519
14,13104,10,100,1e-05,0.01,0.934,6546,6558
14,13204,10,100,1e-05,0.01,0.924,6593,6611
14,13304,10,100,1e-05,0.01,0.938,6647,6657
14,13404,10,100,1e-05,0.01,0.94,6701,6703
14,13504,10,100,1e-05,0.01,0.956,6758,6746
14,13604,10,100,1e-05,0.01,0.936,6805,6799
14,13704,10,100,1e-05,0.01,0.946,6858,6846
14,13804,10,100,1e-05,0.01,0.934,6912,6892
14,13904,10,100,1e-05,0.01,0.946,6956,6948
14,14004,10,100,1e-05,0.01,0.946,6995,7009
14,14104,10,100,1e-05,0.01,0.944,7049,7055
14,14204,10,100,1e-05,0.01,0.936,7090,7114
14,14304,10,100,1e-05,0.01,0.954,7141,7163
14,14404,10,100,1e-05,0.01,0.948,7192,7212
14,14504,10,100,1e-05,0.01,0.95,7244,7260
14,14604,10,100,1e-05,0.01,0.964,7296,7308
14,14704,10,100,1e-05,0.01,0.964,7344,7360
14,14804,10,100,1e-05,0.01,0.962,7399,7405
14,14904,10,100,1e-05,0.01,0.956,7443,7461
14,15004,10,100,1e-05,0.01,0.954,7489,7515
15,104,10,100,1e-05,0.01,0.498,49,55
15,204,10,100,1e-05,0.01,0.506,109,95
15,304,10,100,1e-05,0.01,0.508,166,138
15,404,10,100,1e-05,0.01,0.52,213,191
15,504,10,100,1e-05,0.01,0.52,255,249
15,604,10,100,1e-05,0.01,0.482,303,301
15,704,10,100,1e-05,0.01,0.516,349,355
15,804,10,100,1e-05,0.01,0.506,394,410
15,904,10,100,1e-05,0.01,0.518,442,462
15,1004,10,100,1e-05,0.01,0.53,489,515
15,1104,10,100,1e-05,0.01,0.52,538,566
15,1204,10,100,1e-05,0.01,0.508,584,620
15,1304,10,100,1e-05,0.01,0.516,629,675
15,1404,10,100,1e-05,0.01,0.518,685,719
15,1504,10,100,1e-05,0.01,0.534,737,767
15,1604,10,100,1e-05,0.01,0.544,781,823
15,1704,10,100,1e-05,0.01,0.536,832,872
15,1804,10,100,1e-05,0.01,0.534,881,923
15,1904,10,100,1e-05,0.01,0.54,938,966
15,2004,10,100,1e-05,0.01,0.542,985,1019
15,2104,10,100,1e-05,0.01,0.554,1032,1072
15,2204,10,100,1e-05,0.01,0.58,1079,1125
15,2304,10,100,1e-05,0.01,0.578,1138,1166
15,2404,10,100,1e-05,0.01,0.612,1194,1210
15,2504,10,100,1e-05,0.01,0.626,1238,1266
15,2604,10,100,1e-05,0.01,0.65,1282,1322
15,2704,10,100,1e-05,0.01,0.636,1328,1376
15,2804,10,100,1e-05,0.01,0.664,1387,1417
15,2904,10,100,1e-05,0.01,0.67,1445,1459
15,3004,10,100,1e-05,0.01,0.696,1489,1515
15,3104,10,100,1e-05,0.01,0.744,1539,1565
15,3204,10,100,1e-05,0.01,0.748,1589,1615
15,3304,10,100,1e-05,0.01,0.758,1645,1659
15,3404,10,100,1e-05,0.01,0.764,1694,1710
15,3504,10,100,1e-05,0.01,0.764,1741,1763
15,3604,10,100,1e-05,0.01,0.76,1797,1807
15,3704,10,100,1e-05,0.01,0.772,1842,1862
15,3804,10,100,1e-05,0.01,0.804,1895,1909
15,3904,10,100,1e-05,0.01,0.808,1945,1959
15,4004,10,100,1e-05,0.01,0.84,1988,2016
15,4104,10,100,1e-05,0.01,0.858,2035,2069
15,4204,10,100,1e-05,0.01,0.834,2080,2124
15,4304,10,100,1e-05,0.01,0.826,2131,2173
15,4404,10,100,1e-05,0.01,0.844,2177,2227
15,4504,10,100,1e-05,0.01,0.85,2223,2281
15,4604,10,100,1e-05,0.01,0.864,2266,2338
15,4704,10,100,1e-05,0.01,0.878,2312,2392
15,4804,10,100,1e-05,0.01,0.88,2363,2441
15,4904,10,100,1e-05,0.01,0.884,2411,2493
15,5004,10,100,1e-05,0.01,0.89,2459,2545
15,5104,10,100,1e-05,0.01,0.898,2514,2590
15,5204,10,100,1e-05,0.01,0.898,2566,2638
15,5304,10,100,1e-05,0.01,0.908,2616,2688
15,5404,10,100,1e-05,0.01,0.906,2664,2740
15,5504,10,100,1e-05,0.01,0.908,2702,2802
15,5604,10,100,1e-05,0.01,0.924,2760,2844
15,5704,10,100,1e-05,0.01,0.914,2814,2890
15,5804,10,100,1e-05,0.01,0.928,2863,2941
15,5904,10,100,1e-05,0.01,0.908,2914,2990
15,6004,10,100,1e-05,0.01,0.912,2967,3037
15,6104,10,100,1e-05,0.01,0.916,3018,3086
15,6204,10,100,1e-05,0.01,0.908,3067,3137
15,6304,10,100,1e-05,0.01,0.936,3113,3191
15,6404,10,100,1e-05,0.01,0.928,3159,3245
15,6504,10,100,1e-05,0.01,0.932,3204,3300
15,6604,10,100,1e-05,0.01,0.94,3252,3352
15,6704,10,100,1e-05,0.01,0.94,3304,3400
15,6804,10,100,1e-05,0.01,0.934,3354,3450
15,6904,10,100,1e-05,0.01,0.936,3409,3495
15,7004,10,100,1e-05,0.01,0.932,3457,3547
15,7104,10,100,1e-05,0.01,0.938,3510,3594
15,7204,10,100,1e-05,0.01,0.938,3565,3639
15,7304,10,100,1e-05,0.01,0.934,3609,3695
15,7404,10,100,1e-05,0.01,0.944,3661,3743
15,7504,10,100,1e-05,0.01,0.936,3710,3794
15,7604,10,100,1e-05,0.01,0.948,3762,3842
15,7704,10,100,1e-05,0.01,0.944,3805,3899
15,7804,10,100,1e-05,0.01,0.95,3855,3949
15,7904,10,100,1e-05,0.01,0.936,3908,3996
15,8004,10,100,1e-05,0.01,0.946,3955,4049
15,8104,10,100,1e-05,0.01,0.924,4008,4096
15,8204,10,100,1e-05,0.01,0.94,4060,4144
15,8304,10,100,1e-05,0.01,0.944,4114,4190
15,8404,10,100,1e-05,0.01,0.952,4162,4242
15,8504,10,100,1e-05,0.01,0.96,4214,4290
15,8604,10,100,1e-05,0.01,0.956,4268,4336
15,8704,10,100,1e-05,0.01,0.962,4323,4381
15,8804,10,100,1e-05,0.01,0.954,4378,4426
15,8904,10,100,1e-05,0.01,0.944,4422,4482
15,9004,10,100,1e-05,0.01,0.96,4476,4528
15,9104,10,100,1e-05,0.01,0.96,4525,4579
15,9204,10,100,1e-05,0.01,0.962,4569,4635
15,9304,10,100,1e-05,0.01,0.968,4612,4692
15,9404,10,100,1e-05,0.01,0.976,4665,4739
15,9504,10,100,1e-05,0.01,0.964,4713,4791
15,9604,10,100,1e-05,0.01,0.964,4759,4845
15,9704,10,100,1e-05,0.01,0.96,4810,4894
15,9804,10,100,1e-05,0.01,0.964,4866,4938
15,9904,10,100,1e-05,0.01,0.972,4922,4982
15,10004,10,100,1e-05,0.01,0.96,4976,5028
15,10104,10,100,1e-05,0.01,0.968,5022,5082
15,10204,10,100,1e-05,0.01,0.964,5075,5129
15,10304,10,100,1e-05,0.01,0.974,5117,5187
15,10404,10,100,1e-05,0.01,0.964,5162,5242
15,10504,10,100,1e-05,0.01,0.966,5210,5294
15,10604,10,100,1e-05,0.01,0.974,5255,5349
15,10704,10,100,1e-05,0.01,0.98,5309,5395
15,10804,10,100,1e-05,0.01,0.98,5358,5446
15,10904,10,100,1e-05,0.01,0.982,5412,5492
15,11004,10,100,1e-05,0.01,0.986,5472,5532
15,11104,10,100,1e-05,0.01,0.986,5526,5578
15,11204,10,100,1e-05,0.01,0.988,5582,5622
15,11304,10,100,1e-05,0.01,0.978,5627,5677
15,11404,10,100,1e-05,0.01,0.98,5672,5732
15,11504,10,100,1e-05,0.01,0.984,5715,5789
15,11604,10,100,1e-05,0.01,0.986,5761,5843
15,11704,10,100,1e-05,0.01,0.978,5815,5889
15,11804,10,100,1e-05,0.01,0.966,5873,5931
15,11904,10,100,1e-05,0.01,0.974,5919,5985
15,12004,10,100,1e-05,0.01,0.986,5981,6023
15,12104,10,100,1e-05,0.01,0.982,6031,6073
15,12204,10,100,1e-05,0.01,0.986,6079,6125
15,12304,10,100,1e-05,0.01,0.986,6123,6181
15,12404,10,100,1e-05,0.01,0.982,6172,6232
15,12504,10,100,1e-05,0.01,0.99,6224,6280
15,12604,10,100,1e-05,0.01,0.984,6279,6325
15,12704,10,100,1e-05,0.01,0.98,6340,6364
15,12804,10,100,1e-05,0.01,0.988,6392,6412
15,12904,10,100,1e-05,0.01,0.98,6442,6462
15,13004,10,100,1e-05,0.01,0.984,6490,6514
15,13104,10,100,1e-05,0.01,0.984,6539,6565
15,13204,10,100,1e-05,0.01,0.986,6594,6610
15,13304,10,100,1e-05,0.01,0.99,6647,6657
15,13404,10,100,1e-05,0.01,0.988,6695,6709
15,13504,10,100,1e-05,0.01,0.994,6749,6755
15,13604,10,100,1e-05,0.01,0.98,6792,6812
15,13704,10,100,1e-05,0.01,0.978,6841,6863
15,13804,10,100,1e-05,0.01,0.98,6893,6911
15,13904,10,100,1e-05,0.01,0.98,6947,6957
15,14004,10,100,1e-05,0.01,0.986,6996,7008
15,14104,10,100,1e-05,0.01,0.984,7044,7060
15,14204,10,100,1e-05,0.01,0.988,7099,7105
15,14304,10,100,1e-05,0.01,0.982,7147,7157
15,14404,10,100,1e-05,0.01,0.986,7199,7205
15,14504,10,100,1e-05,0.01,0.984,7260,7244
15,14604,10,100,1e-05,0.01,0.98,7310,7294
15,14704,10,100,1e-05,0.01,0.988,7355,7349
15,14804,10,100,1e-05,0.01,0.99,7398,7406
15,14904,10,100,1e-05,0.01,0.994,7447,7457
15,15004,10,100,1e-05,0.01,0.992,7503,7501
16,104,10,100,1e-05,0.01,0.53,54,50
16,204,10,100,1e-05,0.01,0.452,106,98
16,304,10,100,1e-05,0.01,0.476,158,146
16,404,10,100,1e-05,0.01,0.512,205,199
16,504,10,100,1e-05,0.01,0.48,261,243
16,604,10,100,1e-05,0.01,0.482,308,296
16,704,10,100,1e-05,0.01,0.46,365,339
16,804,10,100,1e-05,0.01,0.478,414,390
16,904,10,100,1e-05,0.01,0.496,462,442
16,1004,10,100,1e-05,0.01,0.478,510,494
16,1104,10,100,1e-05,0.01,0.478,557,547
16,1204,10,100,1e-05,0.01,0.478,608,596
16,1304,10,100,1e-05,0.01,0.456,660,644
16,1404,10,100,1e-05,0.01,0.468,716,688
16,1504,10,100,1e-05,0.01,0.45,768,736
16,1604,10,100,1e-05,0.01,0.474,818,786
16,1704,10,100,1e-05,0.01,0.476,863,841
16,1804,10,100,1e-05,0.01,0.506,911,893
16,1904,10,100,1e-05,0.01,0.498,952,952
16,2004,10,100,1e-05,0.01,0.526,997,1007
16,2104,10,100,1e-05,0.01,0.516,1043,1061
16,2204,10,100,1e-05,0.01,0.538,1095,1109
16,2304,10,100,1e-05,0.01,0.542,1145,1159
16,2404,10,100,1e-05,0.01,0.582,1196,1208
16,2504,10,100,1e-05,0.01,0.614,1250,1254
16,2604,10,100,1e-05,0.01,0.61,1294,1310
16,2704,10,100,1e-05,0.01,0.636,1327,1377
16,2804,10,100,1e-05,0.01,0.65,1374,1430
16,2904,10,100,1e-05,0.01,0.664,1424,1480
16,3004,10,100,1e-05,0.01,0.706,1484,1520
16,3104,10,100,1e-05,0.01,0.73,1532,1572
16,3204,10,100,1e-05,0.01,0.784,1580,1624
16,3304,10,100,1e-05,0.01,0.766,1630,1674
16,3404,10,100,1e-05,0.01,0.792,1676,1728
16,3504,10,100,1e-05,0.01,0.81,1719,1785
16,3604,10,100,1e-05,0.01,0.824,1769,1835
16,3704,10,100,1e-05,0.01,0.808,1824,1880
16,3804,10,100,1e-05,0.01,0.86,1873,1931
16,3904,10,100,1e-05,0.01,0.882,1925,1979
16,4004,10,100,1e-05,0.01,0.904,1976,2028
16,4104,10,100,1e-05,0.01,0.922,2024,2080
16,4204,10,100,1e-05,0.01,0.92,2076,2128
16,4304,10,100,1e-05,0.01,0.932,2131,2173
16,4404,10,100,1e-05,0.01,0.942,2181,2223
16,4504,10,100,1e-05,0.01,0.928,2228,2276
16,4604,10,100,1e-05,0.01,0.922,2281,2323
16,4704,10,100,1e-05,0.01,0.956,2326,2378
16,4804,10,100,1e-05,0.01,0.932,2369,2435
