trial,train_size,embed_dim,hidden_dim,alpha,learning_rate,accuracy,batch_pos
15,45104,25,25,0.0001,0.01,0.88,22573
16,45104,25,25,0.0001,0.01,0.83,22540
17,45104,25,25,0.0001,0.01,0.632,22642
18,45104,25,25,0.0001,0.01,0.8220000000000001,22553
19,45104,25,25,0.0001,0.01,0.958,22442
20,45104,25,25,0.0001,0.01,0.998,22552
1,50104,25,25,0.0001,0.01,0.996,24915
2,50104,25,25,0.0001,0.01,0.982,24927
3,50104,25,25,0.0001,0.01,0.8540000000000001,25015
4,50104,25,25,0.0001,0.01,0.9940000000000001,24973
5,50104,25,25,0.0001,0.01,1.0,24998
6,50104,25,25,0.0001,0.01,0.85,25007
7,50104,25,25,0.0001,0.01,0.852,25118
8,50104,25,25,0.0001,0.01,0.898,25204
9,50104,25,25,0.0001,0.01,1.0,25107
10,50104,25,25,0.0001,0.01,0.8420000000000001,25096
11,50104,25,25,0.0001,0.01,0.86,25060
12,50104,25,25,0.0001,0.01,0.912,25038
13,50104,25,25,0.0001,0.01,0.9940000000000001,25158
14,50104,25,25,0.0001,0.01,0.8740000000000001,25073
15,50104,25,25,0.0001,0.01,0.9359999999999999,25101
16,50104,25,25,0.0001,0.01,0.8320000000000001,25008
17,50104,25,25,0.0001,0.01,0.8320000000000001,25129
18,50104,25,25,0.0001,0.01,0.85,25075
19,50104,25,25,0.0001,0.01,0.992,24989
20,50104,25,25,0.0001,0.01,1.0,25049
1,55104,25,25,0.0001,0.01,1.0,27381
2,55104,25,25,0.0001,0.01,0.982,27489
3,55104,25,25,0.0001,0.01,0.8640000000000001,27554
4,55104,25,25,0.0001,0.01,0.9940000000000001,27497
5,55104,25,25,0.0001,0.01,0.9940000000000001,27505
6,55104,25,25,0.0001,0.01,0.8740000000000001,27496
7,55104,25,25,0.0001,0.01,0.872,27683
8,55104,25,25,0.0001,0.01,0.978,27680
9,55104,25,25,0.0001,0.01,0.998,27581
10,55104,25,25,0.0001,0.01,0.8540000000000001,27619
11,55104,25,25,0.0001,0.01,0.88,27563
12,55104,25,25,0.0001,0.01,0.96,27488
13,55104,25,25,0.0001,0.01,1.0,27621
14,55104,25,25,0.0001,0.01,0.88,27548
15,55104,25,25,0.0001,0.01,0.97,27675
16,55104,25,25,0.0001,0.01,0.838,27544
17,55104,25,25,0.0001,0.01,0.96,27627
18,55104,25,25,0.0001,0.01,0.898,27581
19,55104,25,25,0.0001,0.01,0.988,27521
20,55104,25,25,0.0001,0.01,0.998,27493
1,60104,25,25,0.0001,0.01,0.99,29867
2,60104,25,25,0.0001,0.01,0.9840000000000001,29986
3,60104,25,25,0.0001,0.01,0.878,30092
4,60104,25,25,0.0001,0.01,0.9940000000000001,29961
5,60104,25,25,0.0001,0.01,0.9940000000000001,30045
6,60104,25,25,0.0001,0.01,0.888,30010
7,60104,25,25,0.0001,0.01,0.872,30143
8,60104,25,25,0.0001,0.01,0.98,30160
9,60104,25,25,0.0001,0.01,1.0,30041
10,60104,25,25,0.0001,0.01,0.87,30109
11,60104,25,25,0.0001,0.01,0.894,30054
12,60104,25,25,0.0001,0.01,0.972,29958
13,60104,25,25,0.0001,0.01,0.998,30093
14,60104,25,25,0.0001,0.01,0.8959999999999999,30037
15,60104,25,25,0.0001,0.01,0.976,30152
16,60104,25,25,0.0001,0.01,0.83,30064
17,60104,25,25,0.0001,0.01,0.99,30115
18,60104,25,25,0.0001,0.01,0.946,30063
19,60104,25,25,0.0001,0.01,0.996,30010
20,60104,25,25,0.0001,0.01,0.998,29986
1,65104,25,25,0.0001,0.01,0.998,32402
2,65104,25,25,0.0001,0.01,0.988,32557
3,65104,25,25,0.0001,0.01,0.904,32574
4,65104,25,25,0.0001,0.01,0.998,32486
5,65104,25,25,0.0001,0.01,0.9940000000000001,32579
6,65104,25,25,0.0001,0.01,0.894,32469
7,65104,25,25,0.0001,0.01,0.878,32598
8,65104,25,25,0.0001,0.01,0.988,32666
9,65104,25,25,0.0001,0.01,0.9940000000000001,32498
10,65104,25,25,0.0001,0.01,0.93,32604
11,65104,25,25,0.0001,0.01,0.9159999999999999,32587
12,65104,25,25,0.0001,0.01,0.9740000000000001,32494
13,65104,25,25,0.0001,0.01,0.996,32570
14,65104,25,25,0.0001,0.01,0.882,32593
15,65104,25,25,0.0001,0.01,0.98,32613
16,65104,25,25,0.0001,0.01,0.8340000000000001,32625
17,65104,25,25,0.0001,0.01,0.986,32651
18,65104,25,25,0.0001,0.01,0.976,32584
19,65104,25,25,0.0001,0.01,0.996,32527
20,65104,25,25,0.0001,0.01,0.998,32423
1,70104,25,25,0.0001,0.01,0.998,34917
2,70104,25,25,0.0001,0.01,0.988,35040
3,70104,25,25,0.0001,0.01,0.91,35104
4,70104,25,25,0.0001,0.01,0.996,35020
5,70104,25,25,0.0001,0.01,0.998,35053
6,70104,25,25,0.0001,0.01,0.89,35013
7,70104,25,25,0.0001,0.01,0.8759999999999999,35092
8,70104,25,25,0.0001,0.01,0.992,35132
9,70104,25,25,0.0001,0.01,0.996,35006
10,70104,25,25,0.0001,0.01,0.976,35088
11,70104,25,25,0.0001,0.01,0.922,35056
12,70104,25,25,0.0001,0.01,0.978,34994
13,70104,25,25,0.0001,0.01,0.996,35099
14,70104,25,25,0.0001,0.01,0.9079999999999999,35092
15,70104,25,25,0.0001,0.01,0.9840000000000001,35149
16,70104,25,25,0.0001,0.01,0.8320000000000001,35103
17,70104,25,25,0.0001,0.01,0.988,35132
18,70104,25,25,0.0001,0.01,0.988,35036
19,70104,25,25,0.0001,0.01,0.996,35043
20,70104,25,25,0.0001,0.01,0.998,34904
1,75104,25,25,0.0001,0.01,1.0,37408
2,75104,25,25,0.0001,0.01,0.9840000000000001,37505
3,75104,25,25,0.0001,0.01,0.9259999999999999,37644
4,75104,25,25,0.0001,0.01,0.996,37480
5,75104,25,25,0.0001,0.01,0.996,37531
6,75104,25,25,0.0001,0.01,0.904,37532
7,75104,25,25,0.0001,0.01,0.8959999999999999,37603
8,75104,25,25,0.0001,0.01,0.998,37645
9,75104,25,25,0.0001,0.01,0.9940000000000001,37549
10,75104,25,25,0.0001,0.01,0.99,37568
11,75104,25,25,0.0001,0.01,0.9420000000000001,37536
12,75104,25,25,0.0001,0.01,0.97,37451
13,75104,25,25,0.0001,0.01,0.996,37571
14,75104,25,25,0.0001,0.01,0.9620000000000001,37627
15,75104,25,25,0.0001,0.01,0.99,37626
16,75104,25,25,0.0001,0.01,0.818,37605
17,75104,25,25,0.0001,0.01,0.9940000000000001,37637
18,75104,25,25,0.0001,0.01,0.9840000000000001,37496
19,75104,25,25,0.0001,0.01,0.998,37555
20,75104,25,25,0.0001,0.01,0.996,37432
1,80104,25,25,0.0001,0.01,0.998,39928
2,80104,25,25,0.0001,0.01,0.99,40038
3,80104,25,25,0.0001,0.01,0.9520000000000001,40141
4,80104,25,25,0.0001,0.01,0.996,40008
5,80104,25,25,0.0001,0.01,0.992,40087
6,80104,25,25,0.0001,0.01,0.91,40029
7,80104,25,25,0.0001,0.01,0.892,40104
8,80104,25,25,0.0001,0.01,0.998,40103
9,80104,25,25,0.0001,0.01,1.0,40031
10,80104,25,25,0.0001,0.01,0.998,40045
11,80104,25,25,0.0001,0.01,0.948,39993
12,80104,25,25,0.0001,0.01,0.988,39999
13,80104,25,25,0.0001,0.01,0.998,40018
14,80104,25,25,0.0001,0.01,0.972,40114
15,80104,25,25,0.0001,0.01,0.992,40114
16,80104,25,25,0.0001,0.01,0.82,40064
17,80104,25,25,0.0001,0.01,0.9940000000000001,40098
18,80104,25,25,0.0001,0.01,0.9840000000000001,40021
19,80104,25,25,0.0001,0.01,0.998,40111
20,80104,25,25,0.0001,0.01,1.0,39951
1,85104,25,25,0.0001,0.01,0.998,42467
2,85104,25,25,0.0001,0.01,0.988,42574
3,85104,25,25,0.0001,0.01,0.976,42578
4,85104,25,25,0.0001,0.01,0.998,42510
5,85104,25,25,0.0001,0.01,0.996,42538
6,85104,25,25,0.0001,0.01,0.9540000000000001,42534
7,85104,25,25,0.0001,0.01,0.9159999999999999,42589
8,85104,25,25,0.0001,0.01,0.998,42543
9,85104,25,25,0.0001,0.01,0.998,42479
10,85104,25,25,0.0001,0.01,0.998,42564
11,85104,25,25,0.0001,0.01,0.9540000000000001,42519
12,85104,25,25,0.0001,0.01,0.99,42556
13,85104,25,25,0.0001,0.01,0.998,42547
14,85104,25,25,0.0001,0.01,0.982,42606
15,85104,25,25,0.0001,0.01,0.99,42623
16,85104,25,25,0.0001,0.01,0.836,42534
17,85104,25,25,0.0001,0.01,0.992,42590
18,85104,25,25,0.0001,0.01,0.99,42578
19,85104,25,25,0.0001,0.01,0.998,42621
20,85104,25,25,0.0001,0.01,1.0,42467
1,90104,25,25,0.0001,0.01,1.0,45018
2,90104,25,25,0.0001,0.01,0.986,45060
3,90104,25,25,0.0001,0.01,0.986,45038
4,90104,25,25,0.0001,0.01,0.998,45010
5,90104,25,25,0.0001,0.01,0.996,45024
6,90104,25,25,0.0001,0.01,0.968,45031
7,90104,25,25,0.0001,0.01,0.96,45063
8,90104,25,25,0.0001,0.01,0.9940000000000001,45044
9,90104,25,25,0.0001,0.01,0.996,45045
10,90104,25,25,0.0001,0.01,0.996,45055
11,90104,25,25,0.0001,0.01,0.956,45061
12,90104,25,25,0.0001,0.01,0.978,45034
13,90104,25,25,0.0001,0.01,0.998,45086
14,90104,25,25,0.0001,0.01,0.98,45098
15,90104,25,25,0.0001,0.01,0.992,45055
16,90104,25,25,0.0001,0.01,0.83,45029
17,90104,25,25,0.0001,0.01,0.9940000000000001,45094
18,90104,25,25,0.0001,0.01,0.9940000000000001,45103
19,90104,25,25,0.0001,0.01,0.9940000000000001,45132
20,90104,25,25,0.0001,0.01,0.998,45005
1,95104,25,25,0.0001,0.01,1.0,47552
2,95104,25,25,0.0001,0.01,0.998,47552
3,95104,25,25,0.0001,0.01,0.988,47552
4,95104,25,25,0.0001,0.01,0.996,47552
5,95104,25,25,0.0001,0.01,0.996,47552
6,95104,25,25,0.0001,0.01,0.968,47552
7,95104,25,25,0.0001,0.01,0.982,47552
8,95104,25,25,0.0001,0.01,0.9940000000000001,47552
9,95104,25,25,0.0001,0.01,0.998,47552
10,95104,25,25,0.0001,0.01,0.992,47552
11,95104,25,25,0.0001,0.01,0.958,47552
12,95104,25,25,0.0001,0.01,0.982,47552
13,95104,25,25,0.0001,0.01,0.998,47552
14,95104,25,25,0.0001,0.01,0.978,47552
15,95104,25,25,0.0001,0.01,0.992,47552
16,95104,25,25,0.0001,0.01,0.8340000000000001,47552
17,95104,25,25,0.0001,0.01,0.998,47552
18,95104,25,25,0.0001,0.01,0.99,47552
19,95104,25,25,0.0001,0.01,1.0,47552
20,95104,25,25,0.0001,0.01,0.996,47552
1,4,25,25,0.001,0.0001,0.5,4
2,4,25,25,0.001,0.0001,0.488,4
3,4,25,25,0.001,0.0001,0.5,4
4,4,25,25,0.001,0.0001,0.498,4
5,4,25,25,0.001,0.0001,0.5,4
6,4,25,25,0.001,0.0001,0.498,4
7,4,25,25,0.001,0.0001,0.502,4
8,4,25,25,0.001,0.0001,0.502,4
9,4,25,25,0.001,0.0001,0.46799999999999997,4
10,4,25,25,0.001,0.0001,0.48,4
11,4,25,25,0.001,0.0001,0.524,4
12,4,25,25,0.001,0.0001,0.5,4
13,4,25,25,0.001,0.0001,0.49,4
14,4,25,25,0.001,0.0001,0.508,4
15,4,25,25,0.001,0.0001,0.5,4
16,4,25,25,0.001,0.0001,0.522,4
17,4,25,25,0.001,0.0001,0.5,4
18,4,25,25,0.001,0.0001,0.5,4
19,4,25,25,0.001,0.0001,0.47200000000000003,4
20,4,25,25,0.001,0.0001,0.504,4
1,40,25,25,0.001,0.0001,0.498,16
2,40,25,25,0.001,0.0001,0.488,13
3,40,25,25,0.001,0.0001,0.5,18
4,40,25,25,0.001,0.0001,0.5,21
5,40,25,25,0.001,0.0001,0.5,27
6,40,25,25,0.001,0.0001,0.498,17
7,40,25,25,0.001,0.0001,0.502,25
8,40,25,25,0.001,0.0001,0.502,18
9,40,25,25,0.001,0.0001,0.46799999999999997,22
10,40,25,25,0.001,0.0001,0.48,23
11,40,25,25,0.001,0.0001,0.524,24
12,40,25,25,0.001,0.0001,0.5,17
13,40,25,25,0.001,0.0001,0.49,18
14,40,25,25,0.001,0.0001,0.506,21
15,40,25,25,0.001,0.0001,0.5,18
16,40,25,25,0.001,0.0001,0.52,20
17,40,25,25,0.001,0.0001,0.5,22
18,40,25,25,0.001,0.0001,0.5,21
19,40,25,25,0.001,0.0001,0.474,19
20,40,25,25,0.001,0.0001,0.504,24
1,104,25,25,0.001,0.0001,0.498,52
2,104,25,25,0.001,0.0001,0.486,39
3,104,25,25,0.001,0.0001,0.5,47
4,104,25,25,0.001,0.0001,0.502,54
5,104,25,25,0.001,0.0001,0.5,51
6,104,25,25,0.001,0.0001,0.498,47
7,104,25,25,0.001,0.0001,0.502,59
8,104,25,25,0.001,0.0001,0.502,43
9,104,25,25,0.001,0.0001,0.46799999999999997,58
10,104,25,25,0.001,0.0001,0.48,56
11,104,25,25,0.001,0.0001,0.522,57
12,104,25,25,0.001,0.0001,0.5,41
13,104,25,25,0.001,0.0001,0.49,46
14,104,25,25,0.001,0.0001,0.506,54
15,104,25,25,0.001,0.0001,0.5,54
16,104,25,25,0.001,0.0001,0.52,57
17,104,25,25,0.001,0.0001,0.5,54
18,104,25,25,0.001,0.0001,0.5,51
19,104,25,25,0.001,0.0001,0.474,46
20,104,25,25,0.001,0.0001,0.504,54
1,5104,25,25,0.001,0.0001,0.498,2517
2,5104,25,25,0.001,0.0001,0.486,2604
3,5104,25,25,0.001,0.0001,0.5,2547
4,5104,25,25,0.001,0.0001,0.49200000000000005,2484
5,5104,25,25,0.001,0.0001,0.498,2544
6,5104,25,25,0.001,0.0001,0.5,2586
7,5104,25,25,0.001,0.0001,0.504,2585
8,5104,25,25,0.001,0.0001,0.5,2551
9,5104,25,25,0.001,0.0001,0.462,2585
10,5104,25,25,0.001,0.0001,0.474,2600
11,5104,25,25,0.001,0.0001,0.528,2585
12,5104,25,25,0.001,0.0001,0.502,2591
13,5104,25,25,0.001,0.0001,0.494,2516
14,5104,25,25,0.001,0.0001,0.504,2557
15,5104,25,25,0.001,0.0001,0.5,2545
16,5104,25,25,0.001,0.0001,0.518,2623
17,5104,25,25,0.001,0.0001,0.5,2521
18,5104,25,25,0.001,0.0001,0.5,2516
19,5104,25,25,0.001,0.0001,0.478,2527
20,5104,25,25,0.001,0.0001,0.5,2572
1,10104,25,25,0.001,0.0001,0.494,5000
2,10104,25,25,0.001,0.0001,0.484,5095
3,10104,25,25,0.001,0.0001,0.502,5070
4,10104,25,25,0.001,0.0001,0.494,5007
5,10104,25,25,0.001,0.0001,0.506,5006
6,10104,25,25,0.001,0.0001,0.52,5064
7,10104,25,25,0.001,0.0001,0.49,5092
8,10104,25,25,0.001,0.0001,0.504,5046
9,10104,25,25,0.001,0.0001,0.44,5066
10,10104,25,25,0.001,0.0001,0.466,5033
11,10104,25,25,0.001,0.0001,0.55,5061
12,10104,25,25,0.001,0.0001,0.502,5033
13,10104,25,25,0.001,0.0001,0.496,5014
14,10104,25,25,0.001,0.0001,0.52,5084
15,10104,25,25,0.001,0.0001,0.51,5047
16,10104,25,25,0.001,0.0001,0.532,5066
17,10104,25,25,0.001,0.0001,0.504,5035
18,10104,25,25,0.001,0.0001,0.5,5087
19,10104,25,25,0.001,0.0001,0.47200000000000003,5027
20,10104,25,25,0.001,0.0001,0.49,5054
1,15104,25,25,0.001,0.0001,0.47,7494
2,15104,25,25,0.001,0.0001,0.474,7587
3,15104,25,25,0.001,0.0001,0.486,7565
4,15104,25,25,0.001,0.0001,0.474,7557
5,15104,25,25,0.001,0.0001,0.512,7453
6,15104,25,25,0.001,0.0001,0.528,7519
7,15104,25,25,0.001,0.0001,0.488,7580
8,15104,25,25,0.001,0.0001,0.498,7571
9,15104,25,25,0.001,0.0001,0.46,7523
10,15104,25,25,0.001,0.0001,0.456,7548
11,15104,25,25,0.001,0.0001,0.556,7570
12,15104,25,25,0.001,0.0001,0.488,7508
13,15104,25,25,0.001,0.0001,0.486,7513
14,15104,25,25,0.001,0.0001,0.522,7580
15,15104,25,25,0.001,0.0001,0.514,7518
16,15104,25,25,0.001,0.0001,0.514,7563
17,15104,25,25,0.001,0.0001,0.51,7509
18,15104,25,25,0.001,0.0001,0.5,7569
19,15104,25,25,0.001,0.0001,0.46799999999999997,7492
20,15104,25,25,0.001,0.0001,0.5,7534
1,20104,25,25,0.001,0.0001,0.47600000000000003,9995
2,20104,25,25,0.001,0.0001,0.48,10067
3,20104,25,25,0.001,0.0001,0.486,10098
4,20104,25,25,0.001,0.0001,0.47600000000000003,10059
5,20104,25,25,0.001,0.0001,0.53,9951
6,20104,25,25,0.001,0.0001,0.526,10007
7,20104,25,25,0.001,0.0001,0.518,10027
8,20104,25,25,0.001,0.0001,0.502,10049
9,20104,25,25,0.001,0.0001,0.46799999999999997,10038
10,20104,25,25,0.001,0.0001,0.474,10026
11,20104,25,25,0.001,0.0001,0.544,10085
12,20104,25,25,0.001,0.0001,0.518,10084
13,20104,25,25,0.001,0.0001,0.47200000000000003,10062
14,20104,25,25,0.001,0.0001,0.518,10118
15,20104,25,25,0.001,0.0001,0.53,9979
16,20104,25,25,0.001,0.0001,0.502,10084
17,20104,25,25,0.001,0.0001,0.518,9970
18,20104,25,25,0.001,0.0001,0.5,10164
19,20104,25,25,0.001,0.0001,0.48,9906
20,20104,25,25,0.001,0.0001,0.526,10054
1,25104,25,25,0.001,0.0001,0.46799999999999997,12545
2,25104,25,25,0.001,0.0001,0.47200000000000003,12561
3,25104,25,25,0.001,0.0001,0.45799999999999996,12644
4,25104,25,25,0.001,0.0001,0.46399999999999997,12567
5,25104,25,25,0.001,0.0001,0.526,12413
6,25104,25,25,0.001,0.0001,0.526,12514
7,25104,25,25,0.001,0.0001,0.486,12504
8,25104,25,25,0.001,0.0001,0.504,12513
9,25104,25,25,0.001,0.0001,0.462,12580
10,25104,25,25,0.001,0.0001,0.47,12582
11,25104,25,25,0.001,0.0001,0.542,12603
12,25104,25,25,0.001,0.0001,0.512,12608
13,25104,25,25,0.001,0.0001,0.484,12571
14,25104,25,25,0.001,0.0001,0.502,12587
15,25104,25,25,0.001,0.0001,0.516,12481
16,25104,25,25,0.001,0.0001,0.504,12541
17,25104,25,25,0.001,0.0001,0.53,12445
18,25104,25,25,0.001,0.0001,0.484,12668
19,25104,25,25,0.001,0.0001,0.49,12403
20,25104,25,25,0.001,0.0001,0.526,12526
1,30104,25,25,0.001,0.0001,0.47200000000000003,15057
2,30104,25,25,0.001,0.0001,0.48,15039
3,30104,25,25,0.001,0.0001,0.45399999999999996,15153
4,30104,25,25,0.001,0.0001,0.47,15082
5,30104,25,25,0.001,0.0001,0.536,14935
6,30104,25,25,0.001,0.0001,0.526,15069
7,30104,25,25,0.001,0.0001,0.486,15057
8,30104,25,25,0.001,0.0001,0.504,15012
9,30104,25,25,0.001,0.0001,0.47,15079
10,30104,25,25,0.001,0.0001,0.45799999999999996,15065
11,30104,25,25,0.001,0.0001,0.546,15055
12,30104,25,25,0.001,0.0001,0.516,15076
13,30104,25,25,0.001,0.0001,0.486,15064
14,30104,25,25,0.001,0.0001,0.48200000000000004,15108
15,30104,25,25,0.001,0.0001,0.52,15021
16,30104,25,25,0.001,0.0001,0.498,15041
17,30104,25,25,0.001,0.0001,0.514,14960
18,30104,25,25,0.001,0.0001,0.478,15151
19,30104,25,25,0.001,0.0001,0.496,14938
20,30104,25,25,0.001,0.0001,0.532,14968
1,35104,25,25,0.001,0.0001,0.46799999999999997,17524
2,35104,25,25,0.001,0.0001,0.486,17576
3,35104,25,25,0.001,0.0001,0.452,17632
4,35104,25,25,0.001,0.0001,0.46399999999999997,17534
5,35104,25,25,0.001,0.0001,0.528,17399
6,35104,25,25,0.001,0.0001,0.522,17584
7,35104,25,25,0.001,0.0001,0.48200000000000004,17551
8,35104,25,25,0.001,0.0001,0.502,17540
9,35104,25,25,0.001,0.0001,0.46799999999999997,17563
10,35104,25,25,0.001,0.0001,0.462,17527
11,35104,25,25,0.001,0.0001,0.54,17578
12,35104,25,25,0.001,0.0001,0.53,17582
13,35104,25,25,0.001,0.0001,0.49,17588
14,35104,25,25,0.001,0.0001,0.484,17588
15,35104,25,25,0.001,0.0001,0.508,17595
16,35104,25,25,0.001,0.0001,0.5,17562
17,35104,25,25,0.001,0.0001,0.512,17417
18,35104,25,25,0.001,0.0001,0.46399999999999997,17576
19,35104,25,25,0.001,0.0001,0.508,17473
20,35104,25,25,0.001,0.0001,0.53,17419
1,40104,25,25,0.001,0.0001,0.47600000000000003,20019
2,40104,25,25,0.001,0.0001,0.49200000000000005,20026
3,40104,25,25,0.001,0.0001,0.45,20060
4,40104,25,25,0.001,0.0001,0.46,20025
5,40104,25,25,0.001,0.0001,0.524,19897
6,40104,25,25,0.001,0.0001,0.524,20101
7,40104,25,25,0.001,0.0001,0.494,20066
8,40104,25,25,0.001,0.0001,0.506,20043
9,40104,25,25,0.001,0.0001,0.48200000000000004,19998
10,40104,25,25,0.001,0.0001,0.466,20035
11,40104,25,25,0.001,0.0001,0.5479999999999999,20067
12,40104,25,25,0.001,0.0001,0.522,20071
13,40104,25,25,0.001,0.0001,0.49,20139
14,40104,25,25,0.001,0.0001,0.478,20131
15,40104,25,25,0.001,0.0001,0.5,20122
16,40104,25,25,0.001,0.0001,0.508,20061
17,40104,25,25,0.001,0.0001,0.502,19921
18,40104,25,25,0.001,0.0001,0.46,20090
19,40104,25,25,0.001,0.0001,0.508,19938
20,40104,25,25,0.001,0.0001,0.52,19930
1,45104,25,25,0.001,0.0001,0.474,22466
2,45104,25,25,0.001,0.0001,0.506,22529
3,45104,25,25,0.001,0.0001,0.45399999999999996,22526
4,45104,25,25,0.001,0.0001,0.456,22534
5,45104,25,25,0.001,0.0001,0.526,22368
6,45104,25,25,0.001,0.0001,0.528,22635
7,45104,25,25,0.001,0.0001,0.488,22609
8,45104,25,25,0.001,0.0001,0.506,22524
9,45104,25,25,0.001,0.0001,0.486,22449
10,45104,25,25,0.001,0.0001,0.47,22501
11,45104,25,25,0.001,0.0001,0.544,22608
12,45104,25,25,0.001,0.0001,0.506,22571
13,45104,25,25,0.001,0.0001,0.47,22697
14,45104,25,25,0.001,0.0001,0.478,22657
15,45104,25,25,0.001,0.0001,0.486,22578
16,45104,25,25,0.001,0.0001,0.51,22559
17,45104,25,25,0.001,0.0001,0.508,22460
18,45104,25,25,0.001,0.0001,0.45799999999999996,22622
19,45104,25,25,0.001,0.0001,0.494,22472
20,45104,25,25,0.001,0.0001,0.504,22433
1,50104,25,25,0.001,0.0001,0.47600000000000003,24963
2,50104,25,25,0.001,0.0001,0.504,25039
3,50104,25,25,0.001,0.0001,0.452,24973
4,50104,25,25,0.001,0.0001,0.462,25023
5,50104,25,25,0.001,0.0001,0.526,24891
6,50104,25,25,0.001,0.0001,0.532,25215
7,50104,25,25,0.001,0.0001,0.49,25104
8,50104,25,25,0.001,0.0001,0.506,25048
9,50104,25,25,0.001,0.0001,0.47,24938
10,50104,25,25,0.001,0.0001,0.478,25013
11,50104,25,25,0.001,0.0001,0.5479999999999999,25113
12,50104,25,25,0.001,0.0001,0.498,25056
13,50104,25,25,0.001,0.0001,0.474,25235
14,50104,25,25,0.001,0.0001,0.48200000000000004,25120
15,50104,25,25,0.001,0.0001,0.498,25082
16,50104,25,25,0.001,0.0001,0.504,25048
17,50104,25,25,0.001,0.0001,0.512,24878
18,50104,25,25,0.001,0.0001,0.452,25051
19,50104,25,25,0.001,0.0001,0.5,24921
20,50104,25,25,0.001,0.0001,0.498,24939
1,55104,25,25,0.001,0.0001,0.47600000000000003,27506
2,55104,25,25,0.001,0.0001,0.51,27574
3,55104,25,25,0.001,0.0001,0.46799999999999997,27479
4,55104,25,25,0.001,0.0001,0.474,27565
5,55104,25,25,0.001,0.0001,0.526,27424
6,55104,25,25,0.001,0.0001,0.522,27716
7,55104,25,25,0.001,0.0001,0.49,27552
8,55104,25,25,0.001,0.0001,0.506,27547
9,55104,25,25,0.001,0.0001,0.47,27517
10,55104,25,25,0.001,0.0001,0.46799999999999997,27575
11,55104,25,25,0.001,0.0001,0.5379999999999999,27537
12,55104,25,25,0.001,0.0001,0.504,27595
13,55104,25,25,0.001,0.0001,0.478,27774
14,55104,25,25,0.001,0.0001,0.47200000000000003,27554
15,55104,25,25,0.001,0.0001,0.494,27613
16,55104,25,25,0.001,0.0001,0.504,27510
17,55104,25,25,0.001,0.0001,0.514,27349
18,55104,25,25,0.001,0.0001,0.45399999999999996,27538
19,55104,25,25,0.001,0.0001,0.502,27401
20,55104,25,25,0.001,0.0001,0.51,27454
1,60104,25,25,0.001,0.0001,0.47,29991
2,60104,25,25,0.001,0.0001,0.504,30006
3,60104,25,25,0.001,0.0001,0.46399999999999997,30006
4,60104,25,25,0.001,0.0001,0.48200000000000004,30135
5,60104,25,25,0.001,0.0001,0.52,29964
6,60104,25,25,0.001,0.0001,0.524,30276
7,60104,25,25,0.001,0.0001,0.494,30086
8,60104,25,25,0.001,0.0001,0.488,30066
9,60104,25,25,0.001,0.0001,0.46799999999999997,29942
10,60104,25,25,0.001,0.0001,0.46799999999999997,30089
11,60104,25,25,0.001,0.0001,0.534,30049
12,60104,25,25,0.001,0.0001,0.508,30077
13,60104,25,25,0.001,0.0001,0.46799999999999997,30220
14,60104,25,25,0.001,0.0001,0.47,30047
15,60104,25,25,0.001,0.0001,0.494,30128
16,60104,25,25,0.001,0.0001,0.506,30043
17,60104,25,25,0.001,0.0001,0.516,29868
18,60104,25,25,0.001,0.0001,0.44799999999999995,29994
19,60104,25,25,0.001,0.0001,0.498,29860
20,60104,25,25,0.001,0.0001,0.518,30027
1,65104,25,25,0.001,0.0001,0.46399999999999997,32488
2,65104,25,25,0.001,0.0001,0.496,32523
3,65104,25,25,0.001,0.0001,0.462,32520
4,65104,25,25,0.001,0.0001,0.48200000000000004,32632
5,65104,25,25,0.001,0.0001,0.512,32465
6,65104,25,25,0.001,0.0001,0.516,32742
7,65104,25,25,0.001,0.0001,0.486,32555
8,65104,25,25,0.001,0.0001,0.49200000000000005,32563
9,65104,25,25,0.001,0.0001,0.47600000000000003,32481
10,65104,25,25,0.001,0.0001,0.466,32599
11,65104,25,25,0.001,0.0001,0.534,32548
12,65104,25,25,0.001,0.0001,0.498,32619
13,65104,25,25,0.001,0.0001,0.466,32672
14,65104,25,25,0.001,0.0001,0.47200000000000003,32534
15,65104,25,25,0.001,0.0001,0.484,32600
16,65104,25,25,0.001,0.0001,0.51,32510
17,65104,25,25,0.001,0.0001,0.512,32400
18,65104,25,25,0.001,0.0001,0.452,32472
19,65104,25,25,0.001,0.0001,0.502,32395
20,65104,25,25,0.001,0.0001,0.524,32487
1,70104,25,25,0.001,0.0001,0.456,35002
2,70104,25,25,0.001,0.0001,0.49200000000000005,34989
3,70104,25,25,0.001,0.0001,0.46799999999999997,35054
4,70104,25,25,0.001,0.0001,0.49200000000000005,35141
5,70104,25,25,0.001,0.0001,0.504,34981
6,70104,25,25,0.001,0.0001,0.512,35233
7,70104,25,25,0.001,0.0001,0.494,35055
8,70104,25,25,0.001,0.0001,0.484,35075
9,70104,25,25,0.001,0.0001,0.462,35041
10,70104,25,25,0.001,0.0001,0.466,35089
11,70104,25,25,0.001,0.0001,0.544,34992
12,70104,25,25,0.001,0.0001,0.494,35110
13,70104,25,25,0.001,0.0001,0.47600000000000003,35185
14,70104,25,25,0.001,0.0001,0.486,35027
15,70104,25,25,0.001,0.0001,0.48,35131
16,70104,25,25,0.001,0.0001,0.514,35012
