trial,train_size,embed_dim,hidden_dim,alpha,learning_rate,accuracy,batch_pos
5,20104,25,50,0.001,0.01,0.5,10141
6,20104,25,50,0.001,0.01,0.526,9990
7,20104,25,50,0.001,0.01,0.48,10105
8,20104,25,50,0.001,0.01,0.49200000000000005,10201
9,20104,25,50,0.001,0.01,0.5,10079
10,20104,25,50,0.001,0.01,0.456,10089
11,20104,25,50,0.001,0.01,0.49200000000000005,9967
12,20104,25,50,0.001,0.01,0.49200000000000005,9993
13,20104,25,50,0.001,0.01,0.47,10120
14,20104,25,50,0.001,0.01,0.484,10121
15,20104,25,50,0.001,0.01,0.466,9965
16,20104,25,50,0.001,0.01,0.542,10111
17,20104,25,50,0.001,0.01,0.48200000000000004,10051
18,20104,25,50,0.001,0.01,0.5,9988
19,20104,25,50,0.001,0.01,0.508,10005
20,20104,25,50,0.001,0.01,0.506,10002
1,25104,25,50,0.001,0.01,0.534,12554
2,25104,25,50,0.001,0.01,0.504,12474
3,25104,25,50,0.001,0.01,0.512,12494
4,25104,25,50,0.001,0.01,0.49,12588
5,25104,25,50,0.001,0.01,0.51,12664
6,25104,25,50,0.001,0.01,0.51,12504
7,25104,25,50,0.001,0.01,0.514,12556
8,25104,25,50,0.001,0.01,0.526,12710
9,25104,25,50,0.001,0.01,0.496,12626
10,25104,25,50,0.001,0.01,0.518,12584
11,25104,25,50,0.001,0.01,0.5,12452
12,25104,25,50,0.001,0.01,0.466,12424
13,25104,25,50,0.001,0.01,0.5,12608
14,25104,25,50,0.001,0.01,0.48200000000000004,12604
15,25104,25,50,0.001,0.01,0.47600000000000003,12441
16,25104,25,50,0.001,0.01,0.512,12619
17,25104,25,50,0.001,0.01,0.466,12565
18,25104,25,50,0.001,0.01,0.516,12522
19,25104,25,50,0.001,0.01,0.508,12508
20,25104,25,50,0.001,0.01,0.526,12446
1,30104,25,50,0.001,0.01,0.49200000000000005,14977
2,30104,25,50,0.001,0.01,0.47600000000000003,15006
3,30104,25,50,0.001,0.01,0.542,14927
4,30104,25,50,0.001,0.01,0.528,15103
5,30104,25,50,0.001,0.01,0.528,15127
6,30104,25,50,0.001,0.01,0.48200000000000004,14980
7,30104,25,50,0.001,0.01,0.522,15043
8,30104,25,50,0.001,0.01,0.498,15187
9,30104,25,50,0.001,0.01,0.542,15150
10,30104,25,50,0.001,0.01,0.536,15080
11,30104,25,50,0.001,0.01,0.514,14908
12,30104,25,50,0.001,0.01,0.45,14927
13,30104,25,50,0.001,0.01,0.478,15087
14,30104,25,50,0.001,0.01,0.516,15139
15,30104,25,50,0.001,0.01,0.484,14987
16,30104,25,50,0.001,0.01,0.5720000000000001,15103
17,30104,25,50,0.001,0.01,0.488,14966
18,30104,25,50,0.001,0.01,0.496,15062
19,30104,25,50,0.001,0.01,0.544,15041
20,30104,25,50,0.001,0.01,0.532,14944
1,35104,25,50,0.001,0.01,0.49200000000000005,17497
2,35104,25,50,0.001,0.01,0.514,17454
3,35104,25,50,0.001,0.01,0.56,17407
4,35104,25,50,0.001,0.01,0.53,17584
5,35104,25,50,0.001,0.01,0.49,17596
6,35104,25,50,0.001,0.01,0.49200000000000005,17504
7,35104,25,50,0.001,0.01,0.494,17513
8,35104,25,50,0.001,0.01,0.506,17675
9,35104,25,50,0.001,0.01,0.57,17600
10,35104,25,50,0.001,0.01,0.5479999999999999,17588
11,35104,25,50,0.001,0.01,0.61,17388
12,35104,25,50,0.001,0.01,0.51,17443
13,35104,25,50,0.001,0.01,0.49200000000000005,17565
14,35104,25,50,0.001,0.01,0.506,17633
15,35104,25,50,0.001,0.01,0.5379999999999999,17536
16,35104,25,50,0.001,0.01,0.57,17588
17,35104,25,50,0.001,0.01,0.508,17463
18,35104,25,50,0.001,0.01,0.52,17595
19,35104,25,50,0.001,0.01,0.528,17499
20,35104,25,50,0.001,0.01,0.52,17438
1,40104,25,50,0.001,0.01,0.502,19985
2,40104,25,50,0.001,0.01,0.5539999999999999,19954
3,40104,25,50,0.001,0.01,0.56,19949
4,40104,25,50,0.001,0.01,0.594,20122
5,40104,25,50,0.001,0.01,0.5,20088
6,40104,25,50,0.001,0.01,0.53,19987
7,40104,25,50,0.001,0.01,0.51,19997
8,40104,25,50,0.001,0.01,0.55,20172
9,40104,25,50,0.001,0.01,0.636,20059
10,40104,25,50,0.001,0.01,0.634,20131
11,40104,25,50,0.001,0.01,0.616,19885
12,40104,25,50,0.001,0.01,0.57,20000
13,40104,25,50,0.001,0.01,0.526,20122
14,40104,25,50,0.001,0.01,0.552,20096
15,40104,25,50,0.001,0.01,0.584,20095
16,40104,25,50,0.001,0.01,0.598,20094
17,40104,25,50,0.001,0.01,0.568,20009
18,40104,25,50,0.001,0.01,0.54,20067
19,40104,25,50,0.001,0.01,0.574,20013
20,40104,25,50,0.001,0.01,0.562,19913
1,45104,25,50,0.001,0.01,0.536,22519
2,45104,25,50,0.001,0.01,0.56,22463
3,45104,25,50,0.001,0.01,0.5720000000000001,22496
4,45104,25,50,0.001,0.01,0.588,22605
5,45104,25,50,0.001,0.01,0.512,22599
6,45104,25,50,0.001,0.01,0.5660000000000001,22521
7,45104,25,50,0.001,0.01,0.498,22468
8,45104,25,50,0.001,0.01,0.6,22617
9,45104,25,50,0.001,0.01,0.6459999999999999,22460
10,45104,25,50,0.001,0.01,0.64,22608
11,45104,25,50,0.001,0.01,0.6679999999999999,22387
12,45104,25,50,0.001,0.01,0.624,22505
13,45104,25,50,0.001,0.01,0.6,22529
14,45104,25,50,0.001,0.01,0.596,22606
15,45104,25,50,0.001,0.01,0.594,22556
16,45104,25,50,0.001,0.01,0.618,22549
17,45104,25,50,0.001,0.01,0.568,22471
18,45104,25,50,0.001,0.01,0.5539999999999999,22630
19,45104,25,50,0.001,0.01,0.588,22471
20,45104,25,50,0.001,0.01,0.5920000000000001,22383
1,50104,25,50,0.001,0.01,0.5579999999999999,25026
2,50104,25,50,0.001,0.01,0.616,24985
3,50104,25,50,0.001,0.01,0.616,24984
4,50104,25,50,0.001,0.01,0.65,25084
5,50104,25,50,0.001,0.01,0.518,25127
6,50104,25,50,0.001,0.01,0.5820000000000001,25002
7,50104,25,50,0.001,0.01,0.5539999999999999,24995
8,50104,25,50,0.001,0.01,0.614,25152
9,50104,25,50,0.001,0.01,0.6779999999999999,24964
10,50104,25,50,0.001,0.01,0.736,25068
11,50104,25,50,0.001,0.01,0.6659999999999999,24922
12,50104,25,50,0.001,0.01,0.602,24906
13,50104,25,50,0.001,0.01,0.62,25073
14,50104,25,50,0.001,0.01,0.606,25072
15,50104,25,50,0.001,0.01,0.634,25064
16,50104,25,50,0.001,0.01,0.66,25031
17,50104,25,50,0.001,0.01,0.622,25015
18,50104,25,50,0.001,0.01,0.6459999999999999,25159
19,50104,25,50,0.001,0.01,0.628,24990
20,50104,25,50,0.001,0.01,0.616,24841
1,55104,25,50,0.001,0.01,0.588,27542
2,55104,25,50,0.001,0.01,0.642,27525
3,55104,25,50,0.001,0.01,0.6459999999999999,27448
4,55104,25,50,0.001,0.01,0.636,27572
5,55104,25,50,0.001,0.01,0.508,27576
6,55104,25,50,0.001,0.01,0.66,27517
7,55104,25,50,0.001,0.01,0.61,27545
8,55104,25,50,0.001,0.01,0.616,27648
9,55104,25,50,0.001,0.01,0.728,27449
10,55104,25,50,0.001,0.01,0.7340000000000001,27565
11,55104,25,50,0.001,0.01,0.7240000000000001,27427
12,55104,25,50,0.001,0.01,0.68,27436
13,55104,25,50,0.001,0.01,0.696,27571
14,55104,25,50,0.001,0.01,0.696,27639
15,55104,25,50,0.001,0.01,0.6559999999999999,27537
16,55104,25,50,0.001,0.01,0.6920000000000001,27533
17,55104,25,50,0.001,0.01,0.662,27519
18,55104,25,50,0.001,0.01,0.652,27597
19,55104,25,50,0.001,0.01,0.6779999999999999,27479
20,55104,25,50,0.001,0.01,0.6459999999999999,27319
1,60104,25,50,0.001,0.01,0.6579999999999999,30062
2,60104,25,50,0.001,0.01,0.732,30032
3,60104,25,50,0.001,0.01,0.68,29944
4,60104,25,50,0.001,0.01,0.7020000000000001,30064
5,60104,25,50,0.001,0.01,0.518,30077
6,60104,25,50,0.001,0.01,0.6859999999999999,30014
7,60104,25,50,0.001,0.01,0.616,30078
8,60104,25,50,0.001,0.01,0.696,30146
9,60104,25,50,0.001,0.01,0.778,29996
10,60104,25,50,0.001,0.01,0.77,30077
11,60104,25,50,0.001,0.01,0.7759999999999999,29967
12,60104,25,50,0.001,0.01,0.738,29951
13,60104,25,50,0.001,0.01,0.754,30082
14,60104,25,50,0.001,0.01,0.6940000000000001,30130
15,60104,25,50,0.001,0.01,0.7240000000000001,30058
16,60104,25,50,0.001,0.01,0.77,30059
17,60104,25,50,0.001,0.01,0.716,29984
18,60104,25,50,0.001,0.01,0.722,30093
19,60104,25,50,0.001,0.01,0.728,30011
20,60104,25,50,0.001,0.01,0.708,29798
1,65104,25,50,0.001,0.01,0.6859999999999999,32556
2,65104,25,50,0.001,0.01,0.74,32503
3,65104,25,50,0.001,0.01,0.6940000000000001,32483
4,65104,25,50,0.001,0.01,0.7140000000000001,32546
5,65104,25,50,0.001,0.01,0.512,32582
6,65104,25,50,0.001,0.01,0.698,32583
7,65104,25,50,0.001,0.01,0.6920000000000001,32578
8,65104,25,50,0.001,0.01,0.736,32639
9,65104,25,50,0.001,0.01,0.792,32442
10,65104,25,50,0.001,0.01,0.7959999999999999,32654
11,65104,25,50,0.001,0.01,0.8,32484
12,65104,25,50,0.001,0.01,0.764,32451
13,65104,25,50,0.001,0.01,0.762,32615
14,65104,25,50,0.001,0.01,0.742,32620
15,65104,25,50,0.001,0.01,0.782,32542
16,65104,25,50,0.001,0.01,0.782,32568
17,65104,25,50,0.001,0.01,0.784,32498
18,65104,25,50,0.001,0.01,0.752,32528
19,65104,25,50,0.001,0.01,0.7559999999999999,32478
20,65104,25,50,0.001,0.01,0.746,32388
1,70104,25,50,0.001,0.01,0.782,35014
2,70104,25,50,0.001,0.01,0.7879999999999999,34968
3,70104,25,50,0.001,0.01,0.7659999999999999,35023
4,70104,25,50,0.001,0.01,0.71,35038
5,70104,25,50,0.001,0.01,0.568,35074
6,70104,25,50,0.001,0.01,0.746,35054
7,70104,25,50,0.001,0.01,0.752,35046
8,70104,25,50,0.001,0.01,0.778,35104
9,70104,25,50,0.001,0.01,0.836,34940
10,70104,25,50,0.001,0.01,0.82,35173
11,70104,25,50,0.001,0.01,0.8220000000000001,35010
12,70104,25,50,0.001,0.01,0.8059999999999999,34985
13,70104,25,50,0.001,0.01,0.79,35116
14,70104,25,50,0.001,0.01,0.768,35170
15,70104,25,50,0.001,0.01,0.774,35085
16,70104,25,50,0.001,0.01,0.8240000000000001,35007
17,70104,25,50,0.001,0.01,0.784,35019
18,70104,25,50,0.001,0.01,0.79,35021
19,70104,25,50,0.001,0.01,0.7879999999999999,34924
20,70104,25,50,0.001,0.01,0.79,34921
1,75104,25,50,0.001,0.01,0.8079999999999999,37523
2,75104,25,50,0.001,0.01,0.782,37505
3,75104,25,50,0.001,0.01,0.792,37507
4,75104,25,50,0.001,0.01,0.754,37536
5,75104,25,50,0.001,0.01,0.598,37585
6,75104,25,50,0.001,0.01,0.764,37591
7,75104,25,50,0.001,0.01,0.8,37553
8,75104,25,50,0.001,0.01,0.8079999999999999,37606
9,75104,25,50,0.001,0.01,0.8540000000000001,37473
10,75104,25,50,0.001,0.01,0.8240000000000001,37664
11,75104,25,50,0.001,0.01,0.852,37504
12,75104,25,50,0.001,0.01,0.83,37515
13,75104,25,50,0.001,0.01,0.84,37654
14,75104,25,50,0.001,0.01,0.774,37713
15,75104,25,50,0.001,0.01,0.8320000000000001,37559
16,75104,25,50,0.001,0.01,0.8140000000000001,37544
17,75104,25,50,0.001,0.01,0.836,37543
18,75104,25,50,0.001,0.01,0.816,37523
19,75104,25,50,0.001,0.01,0.8240000000000001,37455
20,75104,25,50,0.001,0.01,0.774,37451
1,80104,25,50,0.001,0.01,0.826,40027
2,80104,25,50,0.001,0.01,0.812,40010
3,80104,25,50,0.001,0.01,0.802,40013
4,80104,25,50,0.001,0.01,0.764,39995
5,80104,25,50,0.001,0.01,0.684,40054
6,80104,25,50,0.001,0.01,0.778,40057
7,80104,25,50,0.001,0.01,0.8440000000000001,40054
8,80104,25,50,0.001,0.01,0.816,40115
9,80104,25,50,0.001,0.01,0.8420000000000001,39972
10,80104,25,50,0.001,0.01,0.862,40154
11,80104,25,50,0.001,0.01,0.85,40066
12,80104,25,50,0.001,0.01,0.8440000000000001,39988
13,80104,25,50,0.001,0.01,0.846,40142
14,80104,25,50,0.001,0.01,0.772,40168
15,80104,25,50,0.001,0.01,0.84,40056
16,80104,25,50,0.001,0.01,0.8340000000000001,40011
17,80104,25,50,0.001,0.01,0.846,40063
18,80104,25,50,0.001,0.01,0.8140000000000001,40020
19,80104,25,50,0.001,0.01,0.826,40005
20,80104,25,50,0.001,0.01,0.8140000000000001,39983
1,85104,25,50,0.001,0.01,0.87,42584
2,85104,25,50,0.001,0.01,0.846,42546
3,85104,25,50,0.001,0.01,0.826,42498
4,85104,25,50,0.001,0.01,0.78,42521
5,85104,25,50,0.001,0.01,0.75,42582
6,85104,25,50,0.001,0.01,0.79,42548
7,85104,25,50,0.001,0.01,0.872,42576
8,85104,25,50,0.001,0.01,0.8420000000000001,42597
9,85104,25,50,0.001,0.01,0.8740000000000001,42486
10,85104,25,50,0.001,0.01,0.8859999999999999,42593
11,85104,25,50,0.001,0.01,0.878,42538
12,85104,25,50,0.001,0.01,0.8440000000000001,42463
13,85104,25,50,0.001,0.01,0.8420000000000001,42604
14,85104,25,50,0.001,0.01,0.7859999999999999,42642
15,85104,25,50,0.001,0.01,0.866,42514
16,85104,25,50,0.001,0.01,0.8440000000000001,42495
17,85104,25,50,0.001,0.01,0.8440000000000001,42576
18,85104,25,50,0.001,0.01,0.8440000000000001,42484
19,85104,25,50,0.001,0.01,0.8140000000000001,42500
20,85104,25,50,0.001,0.01,0.8240000000000001,42510
1,90104,25,50,0.001,0.01,0.88,45059
2,90104,25,50,0.001,0.01,0.8340000000000001,45065
3,90104,25,50,0.001,0.01,0.8240000000000001,45022
4,90104,25,50,0.001,0.01,0.8059999999999999,45018
5,90104,25,50,0.001,0.01,0.8,45080
6,90104,25,50,0.001,0.01,0.7979999999999999,45079
7,90104,25,50,0.001,0.01,0.866,45089
8,90104,25,50,0.001,0.01,0.8540000000000001,45109
9,90104,25,50,0.001,0.01,0.882,45052
10,90104,25,50,0.001,0.01,0.9,45060
11,90104,25,50,0.001,0.01,0.904,45027
12,90104,25,50,0.001,0.01,0.848,45001
13,90104,25,50,0.001,0.01,0.8640000000000001,45090
14,90104,25,50,0.001,0.01,0.804,45128
15,90104,25,50,0.001,0.01,0.888,45048
16,90104,25,50,0.001,0.01,0.8320000000000001,45025
17,90104,25,50,0.001,0.01,0.8959999999999999,45082
18,90104,25,50,0.001,0.01,0.8440000000000001,44996
19,90104,25,50,0.001,0.01,0.85,45058
20,90104,25,50,0.001,0.01,0.816,44964
1,95104,25,50,0.001,0.01,0.92,47552
2,95104,25,50,0.001,0.01,0.8420000000000001,47552
3,95104,25,50,0.001,0.01,0.8540000000000001,47552
4,95104,25,50,0.001,0.01,0.8079999999999999,47552
5,95104,25,50,0.001,0.01,0.802,47552
6,95104,25,50,0.001,0.01,0.836,47552
7,95104,25,50,0.001,0.01,0.882,47552
8,95104,25,50,0.001,0.01,0.878,47552
9,95104,25,50,0.001,0.01,0.8859999999999999,47552
10,95104,25,50,0.001,0.01,0.892,47552
11,95104,25,50,0.001,0.01,0.924,47552
12,95104,25,50,0.001,0.01,0.882,47552
13,95104,25,50,0.001,0.01,0.8959999999999999,47552
14,95104,25,50,0.001,0.01,0.81,47552
15,95104,25,50,0.001,0.01,0.9,47552
16,95104,25,50,0.001,0.01,0.852,47552
17,95104,25,50,0.001,0.01,0.898,47552
18,95104,25,50,0.001,0.01,0.848,47552
19,95104,25,50,0.001,0.01,0.87,47552
20,95104,25,50,0.001,0.01,0.838,47552
1,4,25,100,1e-05,0.0001,0.49,4
2,4,25,100,1e-05,0.0001,0.508,4
3,4,25,100,1e-05,0.0001,0.508,4
4,4,25,100,1e-05,0.0001,0.478,4
5,4,25,100,1e-05,0.0001,0.516,4
6,4,25,100,1e-05,0.0001,0.508,4
7,4,25,100,1e-05,0.0001,0.496,4
8,4,25,100,1e-05,0.0001,0.486,4
9,4,25,100,1e-05,0.0001,0.496,4
10,4,25,100,1e-05,0.0001,0.508,4
11,4,25,100,1e-05,0.0001,0.488,4
12,4,25,100,1e-05,0.0001,0.502,4
13,4,25,100,1e-05,0.0001,0.47200000000000003,4
14,4,25,100,1e-05,0.0001,0.498,4
15,4,25,100,1e-05,0.0001,0.51,4
16,4,25,100,1e-05,0.0001,0.496,4
17,4,25,100,1e-05,0.0001,0.47600000000000003,4
18,4,25,100,1e-05,0.0001,0.504,4
19,4,25,100,1e-05,0.0001,0.46399999999999997,4
20,4,25,100,1e-05,0.0001,0.486,4
1,40,25,100,1e-05,0.0001,0.49,23
2,40,25,100,1e-05,0.0001,0.508,23
3,40,25,100,1e-05,0.0001,0.51,22
4,40,25,100,1e-05,0.0001,0.478,18
5,40,25,100,1e-05,0.0001,0.514,22
6,40,25,100,1e-05,0.0001,0.508,19
7,40,25,100,1e-05,0.0001,0.496,20
8,40,25,100,1e-05,0.0001,0.486,21
9,40,25,100,1e-05,0.0001,0.496,24
10,40,25,100,1e-05,0.0001,0.508,20
11,40,25,100,1e-05,0.0001,0.488,21
12,40,25,100,1e-05,0.0001,0.502,19
13,40,25,100,1e-05,0.0001,0.474,15
14,40,25,100,1e-05,0.0001,0.498,21
15,40,25,100,1e-05,0.0001,0.506,18
16,40,25,100,1e-05,0.0001,0.496,20
17,40,25,100,1e-05,0.0001,0.47600000000000003,16
18,40,25,100,1e-05,0.0001,0.504,21
19,40,25,100,1e-05,0.0001,0.462,18
20,40,25,100,1e-05,0.0001,0.484,13
1,104,25,100,1e-05,0.0001,0.49,52
2,104,25,100,1e-05,0.0001,0.508,59
3,104,25,100,1e-05,0.0001,0.512,45
4,104,25,100,1e-05,0.0001,0.48200000000000004,49
5,104,25,100,1e-05,0.0001,0.516,48
6,104,25,100,1e-05,0.0001,0.51,48
7,104,25,100,1e-05,0.0001,0.494,52
8,104,25,100,1e-05,0.0001,0.486,55
9,104,25,100,1e-05,0.0001,0.496,56
10,104,25,100,1e-05,0.0001,0.508,57
11,104,25,100,1e-05,0.0001,0.486,55
12,104,25,100,1e-05,0.0001,0.502,50
13,104,25,100,1e-05,0.0001,0.474,45
14,104,25,100,1e-05,0.0001,0.498,57
15,104,25,100,1e-05,0.0001,0.504,43
16,104,25,100,1e-05,0.0001,0.496,50
17,104,25,100,1e-05,0.0001,0.478,46
18,104,25,100,1e-05,0.0001,0.504,57
19,104,25,100,1e-05,0.0001,0.462,46
20,104,25,100,1e-05,0.0001,0.484,47
1,5104,25,100,1e-05,0.0001,0.498,2543
2,5104,25,100,1e-05,0.0001,0.504,2548
3,5104,25,100,1e-05,0.0001,0.506,2527
4,5104,25,100,1e-05,0.0001,0.486,2550
5,5104,25,100,1e-05,0.0001,0.518,2570
6,5104,25,100,1e-05,0.0001,0.512,2532
7,5104,25,100,1e-05,0.0001,0.484,2527
8,5104,25,100,1e-05,0.0001,0.494,2556
9,5104,25,100,1e-05,0.0001,0.502,2556
10,5104,25,100,1e-05,0.0001,0.506,2579
11,5104,25,100,1e-05,0.0001,0.488,2533
12,5104,25,100,1e-05,0.0001,0.506,2582
13,5104,25,100,1e-05,0.0001,0.46799999999999997,2566
14,5104,25,100,1e-05,0.0001,0.502,2544
15,5104,25,100,1e-05,0.0001,0.496,2541
16,5104,25,100,1e-05,0.0001,0.504,2542
17,5104,25,100,1e-05,0.0001,0.478,2575
18,5104,25,100,1e-05,0.0001,0.502,2524
19,5104,25,100,1e-05,0.0001,0.46,2560
20,5104,25,100,1e-05,0.0001,0.484,2586
1,10104,25,100,1e-05,0.0001,0.5,5064
2,10104,25,100,1e-05,0.0001,0.516,5015
3,10104,25,100,1e-05,0.0001,0.504,5030
4,10104,25,100,1e-05,0.0001,0.49,5077
5,10104,25,100,1e-05,0.0001,0.51,5094
6,10104,25,100,1e-05,0.0001,0.518,5023
7,10104,25,100,1e-05,0.0001,0.47600000000000003,5033
8,10104,25,100,1e-05,0.0001,0.5,5121
9,10104,25,100,1e-05,0.0001,0.52,5053
10,10104,25,100,1e-05,0.0001,0.524,5067
11,10104,25,100,1e-05,0.0001,0.508,5007
12,10104,25,100,1e-05,0.0001,0.488,5064
13,10104,25,100,1e-05,0.0001,0.46399999999999997,5068
14,10104,25,100,1e-05,0.0001,0.506,5023
15,10104,25,100,1e-05,0.0001,0.49,5069
16,10104,25,100,1e-05,0.0001,0.504,5048
17,10104,25,100,1e-05,0.0001,0.478,5107
18,10104,25,100,1e-05,0.0001,0.488,5013
19,10104,25,100,1e-05,0.0001,0.47,5034
20,10104,25,100,1e-05,0.0001,0.502,5042
1,15104,25,100,1e-05,0.0001,0.502,7532
2,15104,25,100,1e-05,0.0001,0.496,7539
3,15104,25,100,1e-05,0.0001,0.506,7512
4,15104,25,100,1e-05,0.0001,0.49,7596
5,15104,25,100,1e-05,0.0001,0.51,7618
6,15104,25,100,1e-05,0.0001,0.516,7507
7,15104,25,100,1e-05,0.0001,0.474,7556
8,15104,25,100,1e-05,0.0001,0.518,7561
9,15104,25,100,1e-05,0.0001,0.506,7543
10,15104,25,100,1e-05,0.0001,0.512,7592
11,15104,25,100,1e-05,0.0001,0.518,7486
12,15104,25,100,1e-05,0.0001,0.478,7529
13,15104,25,100,1e-05,0.0001,0.466,7566
14,15104,25,100,1e-05,0.0001,0.51,7528
15,15104,25,100,1e-05,0.0001,0.488,7589
16,15104,25,100,1e-05,0.0001,0.49200000000000005,7535
17,15104,25,100,1e-05,0.0001,0.47600000000000003,7610
18,15104,25,100,1e-05,0.0001,0.48200000000000004,7580
19,15104,25,100,1e-05,0.0001,0.484,7534
20,15104,25,100,1e-05,0.0001,0.49200000000000005,7510
1,20104,25,100,1e-05,0.0001,0.504,9990
2,20104,25,100,1e-05,0.0001,0.506,10002
3,20104,25,100,1e-05,0.0001,0.5,10039
4,20104,25,100,1e-05,0.0001,0.47600000000000003,10105
5,20104,25,100,1e-05,0.0001,0.514,10156
6,20104,25,100,1e-05,0.0001,0.526,10027
7,20104,25,100,1e-05,0.0001,0.478,10073
8,20104,25,100,1e-05,0.0001,0.518,10077
9,20104,25,100,1e-05,0.0001,0.518,10024
10,20104,25,100,1e-05,0.0001,0.518,10075
11,20104,25,100,1e-05,0.0001,0.512,10010
12,20104,25,100,1e-05,0.0001,0.47,10059
13,20104,25,100,1e-05,0.0001,0.47200000000000003,10075
14,20104,25,100,1e-05,0.0001,0.518,9985
15,20104,25,100,1e-05,0.0001,0.488,10158
16,20104,25,100,1e-05,0.0001,0.49,10042
17,20104,25,100,1e-05,0.0001,0.478,10118
18,20104,25,100,1e-05,0.0001,0.498,10076
19,20104,25,100,1e-05,0.0001,0.48200000000000004,10014
20,20104,25,100,1e-05,0.0001,0.498,9975
1,25104,25,100,1e-05,0.0001,0.508,12443
2,25104,25,100,1e-05,0.0001,0.514,12569
3,25104,25,100,1e-05,0.0001,0.498,12550
4,25104,25,100,1e-05,0.0001,0.47,12527
5,25104,25,100,1e-05,0.0001,0.51,12638
6,25104,25,100,1e-05,0.0001,0.528,12618
7,25104,25,100,1e-05,0.0001,0.456,12548
8,25104,25,100,1e-05,0.0001,0.504,12539
9,25104,25,100,1e-05,0.0001,0.518,12548
10,25104,25,100,1e-05,0.0001,0.532,12513
11,25104,25,100,1e-05,0.0001,0.51,12521
12,25104,25,100,1e-05,0.0001,0.47600000000000003,12548
13,25104,25,100,1e-05,0.0001,0.478,12539
14,25104,25,100,1e-05,0.0001,0.51,12446
15,25104,25,100,1e-05,0.0001,0.496,12646
16,25104,25,100,1e-05,0.0001,0.494,12503
17,25104,25,100,1e-05,0.0001,0.474,12618
18,25104,25,100,1e-05,0.0001,0.504,12571
19,25104,25,100,1e-05,0.0001,0.484,12541
20,25104,25,100,1e-05,0.0001,0.49200000000000005,12509
1,30104,25,100,1e-05,0.0001,0.516,14972
2,30104,25,100,1e-05,0.0001,0.52,15021
3,30104,25,100,1e-05,0.0001,0.49200000000000005,15004
4,30104,25,100,1e-05,0.0001,0.48,14986
5,30104,25,100,1e-05,0.0001,0.498,15144
6,30104,25,100,1e-05,0.0001,0.542,15071
7,30104,25,100,1e-05,0.0001,0.46399999999999997,15074
8,30104,25,100,1e-05,0.0001,0.508,15063
9,30104,25,100,1e-05,0.0001,0.522,14997
10,30104,25,100,1e-05,0.0001,0.522,15021
11,30104,25,100,1e-05,0.0001,0.498,14969
12,30104,25,100,1e-05,0.0001,0.46799999999999997,15057
13,30104,25,100,1e-05,0.0001,0.47200000000000003,15107
14,30104,25,100,1e-05,0.0001,0.502,14947
15,30104,25,100,1e-05,0.0001,0.494,15089
16,30104,25,100,1e-05,0.0001,0.502,15027
17,30104,25,100,1e-05,0.0001,0.47,15112
18,30104,25,100,1e-05,0.0001,0.5,15087
19,30104,25,100,1e-05,0.0001,0.486,15054
20,30104,25,100,1e-05,0.0001,0.484,14984
1,35104,25,100,1e-05,0.0001,0.532,17519
2,35104,25,100,1e-05,0.0001,0.524,17492
3,35104,25,100,1e-05,0.0001,0.5,17500
4,35104,25,100,1e-05,0.0001,0.484,17528
5,35104,25,100,1e-05,0.0001,0.49,17655
6,35104,25,100,1e-05,0.0001,0.516,17541
7,35104,25,100,1e-05,0.0001,0.47600000000000003,17621
8,35104,25,100,1e-05,0.0001,0.498,17645
9,35104,25,100,1e-05,0.0001,0.54,17598
10,35104,25,100,1e-05,0.0001,0.512,17545
11,35104,25,100,1e-05,0.0001,0.502,17489
12,35104,25,100,1e-05,0.0001,0.46799999999999997,17573
13,35104,25,100,1e-05,0.0001,0.474,17615
14,35104,25,100,1e-05,0.0001,0.508,17444
15,35104,25,100,1e-05,0.0001,0.496,17601
16,35104,25,100,1e-05,0.0001,0.516,17533
17,35104,25,100,1e-05,0.0001,0.48200000000000004,17573
18,35104,25,100,1e-05,0.0001,0.49200000000000005,17587
19,35104,25,100,1e-05,0.0001,0.46399999999999997,17557
20,35104,25,100,1e-05,0.0001,0.49200000000000005,17451
1,40104,25,100,1e-05,0.0001,0.542,20015
2,40104,25,100,1e-05,0.0001,0.532,20008
3,40104,25,100,1e-05,0.0001,0.504,20030
4,40104,25,100,1e-05,0.0001,0.486,19983
5,40104,25,100,1e-05,0.0001,0.496,20137
6,40104,25,100,1e-05,0.0001,0.516,20002
7,40104,25,100,1e-05,0.0001,0.47600000000000003,20134
8,40104,25,100,1e-05,0.0001,0.498,20070
9,40104,25,100,1e-05,0.0001,0.534,20079
10,40104,25,100,1e-05,0.0001,0.512,20069
11,40104,25,100,1e-05,0.0001,0.49,19983
12,40104,25,100,1e-05,0.0001,0.45799999999999996,20084
13,40104,25,100,1e-05,0.0001,0.478,20121
14,40104,25,100,1e-05,0.0001,0.506,19924
15,40104,25,100,1e-05,0.0001,0.498,20152
16,40104,25,100,1e-05,0.0001,0.52,20024
17,40104,25,100,1e-05,0.0001,0.49,20107
18,40104,25,100,1e-05,0.0001,0.49,20113
19,40104,25,100,1e-05,0.0001,0.466,20043
20,40104,25,100,1e-05,0.0001,0.494,19992
1,45104,25,100,1e-05,0.0001,0.526,22498
2,45104,25,100,1e-05,0.0001,0.534,22589
3,45104,25,100,1e-05,0.0001,0.514,22591
4,45104,25,100,1e-05,0.0001,0.486,22504
5,45104,25,100,1e-05,0.0001,0.506,22673
6,45104,25,100,1e-05,0.0001,0.522,22513
