trial,train_size,embed_dim,hidden_dim,alpha,learning_rate,accuracy,batch_pos
3,35104,25,25,1e-05,0.01,1.0,17467
4,35104,25,25,1e-05,0.01,1.0,17542
5,35104,25,25,1e-05,0.01,1.0,17464
6,35104,25,25,1e-05,0.01,1.0,17646
7,35104,25,25,1e-05,0.01,1.0,17517
8,35104,25,25,1e-05,0.01,1.0,17614
9,35104,25,25,1e-05,0.01,0.998,17505
10,35104,25,25,1e-05,0.01,1.0,17470
11,35104,25,25,1e-05,0.01,0.998,17550
12,35104,25,25,1e-05,0.01,1.0,17561
13,35104,25,25,1e-05,0.01,0.998,17525
14,35104,25,25,1e-05,0.01,1.0,17607
15,35104,25,25,1e-05,0.01,1.0,17386
16,35104,25,25,1e-05,0.01,1.0,17528
17,35104,25,25,1e-05,0.01,1.0,17392
18,35104,25,25,1e-05,0.01,1.0,17641
19,35104,25,25,1e-05,0.01,1.0,17518
20,35104,25,25,1e-05,0.01,1.0,17526
1,40104,25,25,1e-05,0.01,1.0,20110
2,40104,25,25,1e-05,0.01,1.0,20100
3,40104,25,25,1e-05,0.01,1.0,19955
4,40104,25,25,1e-05,0.01,1.0,20007
5,40104,25,25,1e-05,0.01,1.0,19991
6,40104,25,25,1e-05,0.01,1.0,20108
7,40104,25,25,1e-05,0.01,1.0,19960
8,40104,25,25,1e-05,0.01,1.0,20150
9,40104,25,25,1e-05,0.01,0.998,20035
10,40104,25,25,1e-05,0.01,1.0,19926
11,40104,25,25,1e-05,0.01,0.998,20072
12,40104,25,25,1e-05,0.01,1.0,20116
13,40104,25,25,1e-05,0.01,1.0,20064
14,40104,25,25,1e-05,0.01,1.0,20083
15,40104,25,25,1e-05,0.01,1.0,19899
16,40104,25,25,1e-05,0.01,1.0,20059
17,40104,25,25,1e-05,0.01,1.0,19906
18,40104,25,25,1e-05,0.01,1.0,20139
19,40104,25,25,1e-05,0.01,1.0,20035
20,40104,25,25,1e-05,0.01,1.0,19973
1,45104,25,25,1e-05,0.01,1.0,22551
2,45104,25,25,1e-05,0.01,1.0,22564
3,45104,25,25,1e-05,0.01,1.0,22430
4,45104,25,25,1e-05,0.01,1.0,22506
5,45104,25,25,1e-05,0.01,1.0,22515
6,45104,25,25,1e-05,0.01,1.0,22593
7,45104,25,25,1e-05,0.01,1.0,22454
8,45104,25,25,1e-05,0.01,1.0,22650
9,45104,25,25,1e-05,0.01,1.0,22530
10,45104,25,25,1e-05,0.01,1.0,22361
11,45104,25,25,1e-05,0.01,0.998,22587
12,45104,25,25,1e-05,0.01,1.0,22640
13,45104,25,25,1e-05,0.01,1.0,22539
14,45104,25,25,1e-05,0.01,1.0,22612
15,45104,25,25,1e-05,0.01,1.0,22421
16,45104,25,25,1e-05,0.01,1.0,22582
17,45104,25,25,1e-05,0.01,1.0,22442
18,45104,25,25,1e-05,0.01,1.0,22634
19,45104,25,25,1e-05,0.01,1.0,22564
20,45104,25,25,1e-05,0.01,1.0,22488
1,50104,25,25,1e-05,0.01,1.0,25075
2,50104,25,25,1e-05,0.01,1.0,25100
3,50104,25,25,1e-05,0.01,1.0,24959
4,50104,25,25,1e-05,0.01,1.0,25067
5,50104,25,25,1e-05,0.01,1.0,24998
6,50104,25,25,1e-05,0.01,1.0,25100
7,50104,25,25,1e-05,0.01,1.0,25003
8,50104,25,25,1e-05,0.01,1.0,25170
9,50104,25,25,1e-05,0.01,0.998,25013
10,50104,25,25,1e-05,0.01,1.0,24870
11,50104,25,25,1e-05,0.01,0.998,25035
12,50104,25,25,1e-05,0.01,1.0,25174
13,50104,25,25,1e-05,0.01,1.0,25017
14,50104,25,25,1e-05,0.01,1.0,25060
15,50104,25,25,1e-05,0.01,1.0,24968
16,50104,25,25,1e-05,0.01,1.0,25046
17,50104,25,25,1e-05,0.01,1.0,24925
18,50104,25,25,1e-05,0.01,1.0,25052
19,50104,25,25,1e-05,0.01,1.0,25071
20,50104,25,25,1e-05,0.01,1.0,24972
1,55104,25,25,1e-05,0.01,1.0,27595
2,55104,25,25,1e-05,0.01,1.0,27644
3,55104,25,25,1e-05,0.01,1.0,27463
4,55104,25,25,1e-05,0.01,1.0,27503
5,55104,25,25,1e-05,0.01,1.0,27456
6,55104,25,25,1e-05,0.01,1.0,27573
7,55104,25,25,1e-05,0.01,1.0,27544
8,55104,25,25,1e-05,0.01,1.0,27694
9,55104,25,25,1e-05,0.01,0.998,27519
10,55104,25,25,1e-05,0.01,1.0,27411
11,55104,25,25,1e-05,0.01,0.998,27448
12,55104,25,25,1e-05,0.01,1.0,27668
13,55104,25,25,1e-05,0.01,1.0,27542
14,55104,25,25,1e-05,0.01,1.0,27587
15,55104,25,25,1e-05,0.01,1.0,27548
16,55104,25,25,1e-05,0.01,1.0,27548
17,55104,25,25,1e-05,0.01,1.0,27474
18,55104,25,25,1e-05,0.01,1.0,27617
19,55104,25,25,1e-05,0.01,1.0,27591
20,55104,25,25,1e-05,0.01,1.0,27486
1,60104,25,25,1e-05,0.01,1.0,30026
2,60104,25,25,1e-05,0.01,1.0,30135
3,60104,25,25,1e-05,0.01,1.0,29983
4,60104,25,25,1e-05,0.01,1.0,30050
5,60104,25,25,1e-05,0.01,1.0,30006
6,60104,25,25,1e-05,0.01,1.0,30060
7,60104,25,25,1e-05,0.01,1.0,30034
8,60104,25,25,1e-05,0.01,1.0,30170
9,60104,25,25,1e-05,0.01,0.998,30049
10,60104,25,25,1e-05,0.01,1.0,29948
11,60104,25,25,1e-05,0.01,0.998,29970
12,60104,25,25,1e-05,0.01,1.0,30163
13,60104,25,25,1e-05,0.01,1.0,30027
14,60104,25,25,1e-05,0.01,1.0,30082
15,60104,25,25,1e-05,0.01,1.0,30025
16,60104,25,25,1e-05,0.01,1.0,30030
17,60104,25,25,1e-05,0.01,1.0,30028
18,60104,25,25,1e-05,0.01,1.0,30098
19,60104,25,25,1e-05,0.01,1.0,30103
20,60104,25,25,1e-05,0.01,1.0,30012
1,65104,25,25,1e-05,0.01,1.0,32477
2,65104,25,25,1e-05,0.01,1.0,32565
3,65104,25,25,1e-05,0.01,1.0,32490
4,65104,25,25,1e-05,0.01,1.0,32554
5,65104,25,25,1e-05,0.01,1.0,32524
6,65104,25,25,1e-05,0.01,1.0,32577
7,65104,25,25,1e-05,0.01,1.0,32542
8,65104,25,25,1e-05,0.01,1.0,32664
9,65104,25,25,1e-05,0.01,1.0,32546
10,65104,25,25,1e-05,0.01,1.0,32425
11,65104,25,25,1e-05,0.01,1.0,32495
12,65104,25,25,1e-05,0.01,1.0,32698
13,65104,25,25,1e-05,0.01,1.0,32525
14,65104,25,25,1e-05,0.01,1.0,32551
15,65104,25,25,1e-05,0.01,1.0,32496
16,65104,25,25,1e-05,0.01,1.0,32525
17,65104,25,25,1e-05,0.01,1.0,32549
18,65104,25,25,1e-05,0.01,1.0,32562
19,65104,25,25,1e-05,0.01,1.0,32670
20,65104,25,25,1e-05,0.01,1.0,32493
1,70104,25,25,1e-05,0.01,1.0,35025
2,70104,25,25,1e-05,0.01,1.0,35056
3,70104,25,25,1e-05,0.01,1.0,34943
4,70104,25,25,1e-05,0.01,1.0,35021
5,70104,25,25,1e-05,0.01,1.0,35009
6,70104,25,25,1e-05,0.01,1.0,35078
7,70104,25,25,1e-05,0.01,1.0,35049
8,70104,25,25,1e-05,0.01,1.0,35149
9,70104,25,25,1e-05,0.01,1.0,35050
10,70104,25,25,1e-05,0.01,1.0,34929
11,70104,25,25,1e-05,0.01,0.998,34984
12,70104,25,25,1e-05,0.01,1.0,35204
13,70104,25,25,1e-05,0.01,1.0,35086
14,70104,25,25,1e-05,0.01,1.0,35012
15,70104,25,25,1e-05,0.01,1.0,35071
16,70104,25,25,1e-05,0.01,1.0,34985
17,70104,25,25,1e-05,0.01,1.0,35012
18,70104,25,25,1e-05,0.01,1.0,35129
19,70104,25,25,1e-05,0.01,1.0,35140
20,70104,25,25,1e-05,0.01,1.0,35049
1,75104,25,25,1e-05,0.01,1.0,37470
2,75104,25,25,1e-05,0.01,1.0,37515
3,75104,25,25,1e-05,0.01,1.0,37462
4,75104,25,25,1e-05,0.01,1.0,37437
5,75104,25,25,1e-05,0.01,1.0,37556
6,75104,25,25,1e-05,0.01,1.0,37624
7,75104,25,25,1e-05,0.01,1.0,37512
8,75104,25,25,1e-05,0.01,1.0,37617
9,75104,25,25,1e-05,0.01,1.0,37552
10,75104,25,25,1e-05,0.01,1.0,37466
11,75104,25,25,1e-05,0.01,0.998,37494
12,75104,25,25,1e-05,0.01,1.0,37665
13,75104,25,25,1e-05,0.01,1.0,37576
14,75104,25,25,1e-05,0.01,1.0,37535
15,75104,25,25,1e-05,0.01,1.0,37631
16,75104,25,25,1e-05,0.01,1.0,37524
17,75104,25,25,1e-05,0.01,1.0,37529
18,75104,25,25,1e-05,0.01,1.0,37632
19,75104,25,25,1e-05,0.01,1.0,37628
20,75104,25,25,1e-05,0.01,1.0,37551
1,80104,25,25,1e-05,0.01,1.0,40017
2,80104,25,25,1e-05,0.01,1.0,40006
3,80104,25,25,1e-05,0.01,1.0,40009
4,80104,25,25,1e-05,0.01,1.0,39957
5,80104,25,25,1e-05,0.01,1.0,40042
6,80104,25,25,1e-05,0.01,1.0,40067
7,80104,25,25,1e-05,0.01,1.0,40023
8,80104,25,25,1e-05,0.01,1.0,40107
9,80104,25,25,1e-05,0.01,1.0,40024
10,80104,25,25,1e-05,0.01,1.0,39972
11,80104,25,25,1e-05,0.01,1.0,39982
12,80104,25,25,1e-05,0.01,1.0,40119
13,80104,25,25,1e-05,0.01,1.0,40117
14,80104,25,25,1e-05,0.01,1.0,40129
15,80104,25,25,1e-05,0.01,1.0,40091
16,80104,25,25,1e-05,0.01,1.0,40009
17,80104,25,25,1e-05,0.01,1.0,40003
18,80104,25,25,1e-05,0.01,1.0,40102
19,80104,25,25,1e-05,0.01,1.0,40153
20,80104,25,25,1e-05,0.01,1.0,40076
1,85104,25,25,1e-05,0.01,1.0,42504
2,85104,25,25,1e-05,0.01,1.0,42531
3,85104,25,25,1e-05,0.01,1.0,42487
4,85104,25,25,1e-05,0.01,1.0,42544
5,85104,25,25,1e-05,0.01,1.0,42561
6,85104,25,25,1e-05,0.01,1.0,42579
7,85104,25,25,1e-05,0.01,1.0,42568
8,85104,25,25,1e-05,0.01,1.0,42602
9,85104,25,25,1e-05,0.01,1.0,42539
10,85104,25,25,1e-05,0.01,1.0,42449
11,85104,25,25,1e-05,0.01,1.0,42475
12,85104,25,25,1e-05,0.01,1.0,42633
13,85104,25,25,1e-05,0.01,1.0,42573
14,85104,25,25,1e-05,0.01,1.0,42602
15,85104,25,25,1e-05,0.01,1.0,42618
16,85104,25,25,1e-05,0.01,1.0,42508
17,85104,25,25,1e-05,0.01,1.0,42567
18,85104,25,25,1e-05,0.01,1.0,42593
19,85104,25,25,1e-05,0.01,1.0,42587
20,85104,25,25,1e-05,0.01,1.0,42559
1,90104,25,25,1e-05,0.01,1.0,44980
2,90104,25,25,1e-05,0.01,1.0,45047
3,90104,25,25,1e-05,0.01,1.0,45010
4,90104,25,25,1e-05,0.01,1.0,45045
5,90104,25,25,1e-05,0.01,1.0,45057
6,90104,25,25,1e-05,0.01,1.0,45072
7,90104,25,25,1e-05,0.01,1.0,45042
8,90104,25,25,1e-05,0.01,1.0,45102
9,90104,25,25,1e-05,0.01,1.0,45067
10,90104,25,25,1e-05,0.01,1.0,44983
11,90104,25,25,1e-05,0.01,1.0,45019
12,90104,25,25,1e-05,0.01,1.0,45079
13,90104,25,25,1e-05,0.01,1.0,45065
14,90104,25,25,1e-05,0.01,1.0,45099
15,90104,25,25,1e-05,0.01,1.0,45097
16,90104,25,25,1e-05,0.01,1.0,45019
17,90104,25,25,1e-05,0.01,1.0,45032
18,90104,25,25,1e-05,0.01,1.0,45068
19,90104,25,25,1e-05,0.01,1.0,45113
20,90104,25,25,1e-05,0.01,1.0,45057
1,95104,25,25,1e-05,0.01,1.0,47552
2,95104,25,25,1e-05,0.01,1.0,47552
3,95104,25,25,1e-05,0.01,1.0,47552
4,95104,25,25,1e-05,0.01,1.0,47552
5,95104,25,25,1e-05,0.01,1.0,47552
6,95104,25,25,1e-05,0.01,1.0,47552
7,95104,25,25,1e-05,0.01,1.0,47552
8,95104,25,25,1e-05,0.01,1.0,47552
9,95104,25,25,1e-05,0.01,1.0,47552
10,95104,25,25,1e-05,0.01,1.0,47552
11,95104,25,25,1e-05,0.01,1.0,47552
12,95104,25,25,1e-05,0.01,1.0,47552
13,95104,25,25,1e-05,0.01,1.0,47552
14,95104,25,25,1e-05,0.01,1.0,47552
15,95104,25,25,1e-05,0.01,1.0,47552
16,95104,25,25,1e-05,0.01,1.0,47552
17,95104,25,25,1e-05,0.01,1.0,47552
18,95104,25,25,1e-05,0.01,1.0,47552
19,95104,25,25,1e-05,0.01,1.0,47552
20,95104,25,25,1e-05,0.01,1.0,47552
1,4,25,25,0.0001,0.0001,0.48,4
2,4,25,25,0.0001,0.0001,0.516,4
3,4,25,25,0.0001,0.0001,0.522,4
4,4,25,25,0.0001,0.0001,0.496,4
5,4,25,25,0.0001,0.0001,0.496,4
6,4,25,25,0.0001,0.0001,0.49,4
7,4,25,25,0.0001,0.0001,0.502,4
8,4,25,25,0.0001,0.0001,0.49,4
9,4,25,25,0.0001,0.0001,0.516,4
10,4,25,25,0.0001,0.0001,0.48200000000000004,4
11,4,25,25,0.0001,0.0001,0.534,4
12,4,25,25,0.0001,0.0001,0.542,4
13,4,25,25,0.0001,0.0001,0.508,4
14,4,25,25,0.0001,0.0001,0.524,4
15,4,25,25,0.0001,0.0001,0.52,4
16,4,25,25,0.0001,0.0001,0.5379999999999999,4
17,4,25,25,0.0001,0.0001,0.502,4
18,4,25,25,0.0001,0.0001,0.512,4
19,4,25,25,0.0001,0.0001,0.488,4
20,4,25,25,0.0001,0.0001,0.504,4
1,40,25,25,0.0001,0.0001,0.48200000000000004,18
2,40,25,25,0.0001,0.0001,0.516,20
3,40,25,25,0.0001,0.0001,0.522,23
4,40,25,25,0.0001,0.0001,0.494,20
5,40,25,25,0.0001,0.0001,0.496,17
6,40,25,25,0.0001,0.0001,0.49,22
7,40,25,25,0.0001,0.0001,0.502,13
8,40,25,25,0.0001,0.0001,0.49,23
9,40,25,25,0.0001,0.0001,0.514,22
10,40,25,25,0.0001,0.0001,0.484,20
11,40,25,25,0.0001,0.0001,0.532,21
12,40,25,25,0.0001,0.0001,0.546,21
13,40,25,25,0.0001,0.0001,0.508,19
14,40,25,25,0.0001,0.0001,0.524,21
15,40,25,25,0.0001,0.0001,0.522,20
16,40,25,25,0.0001,0.0001,0.5379999999999999,19
17,40,25,25,0.0001,0.0001,0.502,23
18,40,25,25,0.0001,0.0001,0.512,21
19,40,25,25,0.0001,0.0001,0.488,21
20,40,25,25,0.0001,0.0001,0.504,18
1,104,25,25,0.0001,0.0001,0.48200000000000004,50
2,104,25,25,0.0001,0.0001,0.516,49
3,104,25,25,0.0001,0.0001,0.52,64
4,104,25,25,0.0001,0.0001,0.494,49
5,104,25,25,0.0001,0.0001,0.496,51
6,104,25,25,0.0001,0.0001,0.49,54
7,104,25,25,0.0001,0.0001,0.502,44
8,104,25,25,0.0001,0.0001,0.49,58
9,104,25,25,0.0001,0.0001,0.514,54
10,104,25,25,0.0001,0.0001,0.486,49
11,104,25,25,0.0001,0.0001,0.532,54
12,104,25,25,0.0001,0.0001,0.546,61
13,104,25,25,0.0001,0.0001,0.508,47
14,104,25,25,0.0001,0.0001,0.524,47
15,104,25,25,0.0001,0.0001,0.522,48
16,104,25,25,0.0001,0.0001,0.5379999999999999,47
17,104,25,25,0.0001,0.0001,0.502,64
18,104,25,25,0.0001,0.0001,0.512,51
19,104,25,25,0.0001,0.0001,0.486,51
20,104,25,25,0.0001,0.0001,0.502,50
1,5104,25,25,0.0001,0.0001,0.488,2535
2,5104,25,25,0.0001,0.0001,0.514,2587
3,5104,25,25,0.0001,0.0001,0.54,2602
4,5104,25,25,0.0001,0.0001,0.49,2546
5,5104,25,25,0.0001,0.0001,0.5,2592
6,5104,25,25,0.0001,0.0001,0.49200000000000005,2579
7,5104,25,25,0.0001,0.0001,0.502,2553
8,5104,25,25,0.0001,0.0001,0.494,2511
9,5104,25,25,0.0001,0.0001,0.524,2506
10,5104,25,25,0.0001,0.0001,0.49,2586
11,5104,25,25,0.0001,0.0001,0.53,2538
12,5104,25,25,0.0001,0.0001,0.544,2530
13,5104,25,25,0.0001,0.0001,0.508,2528
14,5104,25,25,0.0001,0.0001,0.528,2585
15,5104,25,25,0.0001,0.0001,0.528,2528
16,5104,25,25,0.0001,0.0001,0.534,2509
17,5104,25,25,0.0001,0.0001,0.502,2580
18,5104,25,25,0.0001,0.0001,0.51,2584
19,5104,25,25,0.0001,0.0001,0.486,2526
20,5104,25,25,0.0001,0.0001,0.508,2510
1,10104,25,25,0.0001,0.0001,0.496,4993
2,10104,25,25,0.0001,0.0001,0.506,5013
3,10104,25,25,0.0001,0.0001,0.55,5124
4,10104,25,25,0.0001,0.0001,0.506,5062
5,10104,25,25,0.0001,0.0001,0.496,5070
6,10104,25,25,0.0001,0.0001,0.508,4967
7,10104,25,25,0.0001,0.0001,0.502,5044
8,10104,25,25,0.0001,0.0001,0.518,4976
9,10104,25,25,0.0001,0.0001,0.528,5005
10,10104,25,25,0.0001,0.0001,0.506,5031
11,10104,25,25,0.0001,0.0001,0.536,5041
12,10104,25,25,0.0001,0.0001,0.54,5029
13,10104,25,25,0.0001,0.0001,0.516,5030
14,10104,25,25,0.0001,0.0001,0.526,5144
15,10104,25,25,0.0001,0.0001,0.546,5034
16,10104,25,25,0.0001,0.0001,0.542,4985
17,10104,25,25,0.0001,0.0001,0.5,5141
18,10104,25,25,0.0001,0.0001,0.512,5031
19,10104,25,25,0.0001,0.0001,0.49,5092
20,10104,25,25,0.0001,0.0001,0.506,4994
1,15104,25,25,0.0001,0.0001,0.496,7490
2,15104,25,25,0.0001,0.0001,0.52,7535
3,15104,25,25,0.0001,0.0001,0.564,7596
4,15104,25,25,0.0001,0.0001,0.522,7538
5,15104,25,25,0.0001,0.0001,0.502,7623
6,15104,25,25,0.0001,0.0001,0.528,7474
7,15104,25,25,0.0001,0.0001,0.504,7462
8,15104,25,25,0.0001,0.0001,0.52,7475
9,15104,25,25,0.0001,0.0001,0.546,7498
10,15104,25,25,0.0001,0.0001,0.508,7480
11,15104,25,25,0.0001,0.0001,0.5379999999999999,7576
12,15104,25,25,0.0001,0.0001,0.5479999999999999,7535
13,15104,25,25,0.0001,0.0001,0.518,7530
14,15104,25,25,0.0001,0.0001,0.5579999999999999,7672
15,15104,25,25,0.0001,0.0001,0.562,7542
16,15104,25,25,0.0001,0.0001,0.542,7518
17,15104,25,25,0.0001,0.0001,0.5,7616
18,15104,25,25,0.0001,0.0001,0.516,7554
19,15104,25,25,0.0001,0.0001,0.49200000000000005,7555
20,15104,25,25,0.0001,0.0001,0.516,7540
1,20104,25,25,0.0001,0.0001,0.5,9975
2,20104,25,25,0.0001,0.0001,0.546,10066
3,20104,25,25,0.0001,0.0001,0.564,10072
4,20104,25,25,0.0001,0.0001,0.542,10082
5,20104,25,25,0.0001,0.0001,0.518,10088
6,20104,25,25,0.0001,0.0001,0.546,10016
7,20104,25,25,0.0001,0.0001,0.506,10006
8,20104,25,25,0.0001,0.0001,0.524,9972
9,20104,25,25,0.0001,0.0001,0.5660000000000001,10015
10,20104,25,25,0.0001,0.0001,0.526,9986
11,20104,25,25,0.0001,0.0001,0.5479999999999999,9977
12,20104,25,25,0.0001,0.0001,0.556,10077
13,20104,25,25,0.0001,0.0001,0.544,10011
14,20104,25,25,0.0001,0.0001,0.584,10272
15,20104,25,25,0.0001,0.0001,0.6,10094
16,20104,25,25,0.0001,0.0001,0.56,9984
17,20104,25,25,0.0001,0.0001,0.504,10062
18,20104,25,25,0.0001,0.0001,0.518,9977
19,20104,25,25,0.0001,0.0001,0.506,10045
20,20104,25,25,0.0001,0.0001,0.526,10057
1,25104,25,25,0.0001,0.0001,0.526,12494
2,25104,25,25,0.0001,0.0001,0.5720000000000001,12530
3,25104,25,25,0.0001,0.0001,0.59,12539
4,25104,25,25,0.0001,0.0001,0.5760000000000001,12553
5,25104,25,25,0.0001,0.0001,0.5379999999999999,12636
6,25104,25,25,0.0001,0.0001,0.55,12533
7,25104,25,25,0.0001,0.0001,0.51,12547
8,25104,25,25,0.0001,0.0001,0.534,12545
9,25104,25,25,0.0001,0.0001,0.594,12553
10,25104,25,25,0.0001,0.0001,0.5579999999999999,12514
11,25104,25,25,0.0001,0.0001,0.568,12474
12,25104,25,25,0.0001,0.0001,0.5820000000000001,12559
13,25104,25,25,0.0001,0.0001,0.546,12506
14,25104,25,25,0.0001,0.0001,0.622,12725
15,25104,25,25,0.0001,0.0001,0.62,12603
16,25104,25,25,0.0001,0.0001,0.59,12490
17,25104,25,25,0.0001,0.0001,0.502,12546
18,25104,25,25,0.0001,0.0001,0.528,12490
19,25104,25,25,0.0001,0.0001,0.508,12490
20,25104,25,25,0.0001,0.0001,0.544,12575
1,30104,25,25,0.0001,0.0001,0.5539999999999999,14971
2,30104,25,25,0.0001,0.0001,0.594,15022
3,30104,25,25,0.0001,0.0001,0.622,14988
4,30104,25,25,0.0001,0.0001,0.62,15051
5,30104,25,25,0.0001,0.0001,0.562,15123
6,30104,25,25,0.0001,0.0001,0.588,15047
7,30104,25,25,0.0001,0.0001,0.53,15049
8,30104,25,25,0.0001,0.0001,0.556,15082
9,30104,25,25,0.0001,0.0001,0.634,15111
10,30104,25,25,0.0001,0.0001,0.606,15013
11,30104,25,25,0.0001,0.0001,0.598,14985
12,30104,25,25,0.0001,0.0001,0.6,15132
13,30104,25,25,0.0001,0.0001,0.5760000000000001,14978
14,30104,25,25,0.0001,0.0001,0.642,15180
15,30104,25,25,0.0001,0.0001,0.6579999999999999,15020
16,30104,25,25,0.0001,0.0001,0.614,15057
17,30104,25,25,0.0001,0.0001,0.514,15072
18,30104,25,25,0.0001,0.0001,0.552,14984
19,30104,25,25,0.0001,0.0001,0.55,14985
20,30104,25,25,0.0001,0.0001,0.5660000000000001,15066
1,35104,25,25,0.0001,0.0001,0.594,17450
2,35104,25,25,0.0001,0.0001,0.638,17489
3,35104,25,25,0.0001,0.0001,0.682,17450
4,35104,25,25,0.0001,0.0001,0.6559999999999999,17546
5,35104,25,25,0.0001,0.0001,0.604,17629
6,35104,25,25,0.0001,0.0001,0.616,17584
7,35104,25,25,0.0001,0.0001,0.5579999999999999,17561
8,35104,25,25,0.0001,0.0001,0.588,17583
9,35104,25,25,0.0001,0.0001,0.6779999999999999,17563
10,35104,25,25,0.0001,0.0001,0.652,17519
11,35104,25,25,0.0001,0.0001,0.636,17482
12,35104,25,25,0.0001,0.0001,0.644,17615
13,35104,25,25,0.0001,0.0001,0.616,17537
14,35104,25,25,0.0001,0.0001,0.6859999999999999,17629
15,35104,25,25,0.0001,0.0001,0.708,17477
16,35104,25,25,0.0001,0.0001,0.654,17593
17,35104,25,25,0.0001,0.0001,0.54,17501
18,35104,25,25,0.0001,0.0001,0.578,17481
19,35104,25,25,0.0001,0.0001,0.5820000000000001,17494
20,35104,25,25,0.0001,0.0001,0.604,17581
1,40104,25,25,0.0001,0.0001,0.6459999999999999,19967
2,40104,25,25,0.0001,0.0001,0.7,20025
3,40104,25,25,0.0001,0.0001,0.738,19937
4,40104,25,25,0.0001,0.0001,0.7240000000000001,20064
5,40104,25,25,0.0001,0.0001,0.67,20057
6,40104,25,25,0.0001,0.0001,0.6659999999999999,20076
7,40104,25,25,0.0001,0.0001,0.616,20025
8,40104,25,25,0.0001,0.0001,0.616,20119
9,40104,25,25,0.0001,0.0001,0.74,20023
10,40104,25,25,0.0001,0.0001,0.71,19988
11,40104,25,25,0.0001,0.0001,0.682,19975
12,40104,25,25,0.0001,0.0001,0.674,20123
13,40104,25,25,0.0001,0.0001,0.6559999999999999,20004
14,40104,25,25,0.0001,0.0001,0.73,20171
15,40104,25,25,0.0001,0.0001,0.78,20004
16,40104,25,25,0.0001,0.0001,0.6940000000000001,20064
17,40104,25,25,0.0001,0.0001,0.594,20043
18,40104,25,25,0.0001,0.0001,0.628,20005
19,40104,25,25,0.0001,0.0001,0.63,20030
20,40104,25,25,0.0001,0.0001,0.6659999999999999,20089
1,45104,25,25,0.0001,0.0001,0.716,22432
2,45104,25,25,0.0001,0.0001,0.764,22550
3,45104,25,25,0.0001,0.0001,0.818,22429
4,45104,25,25,0.0001,0.0001,0.784,22607
5,45104,25,25,0.0001,0.0001,0.7340000000000001,22532
6,45104,25,25,0.0001,0.0001,0.69,22596
7,45104,25,25,0.0001,0.0001,0.6940000000000001,22534
8,45104,25,25,0.0001,0.0001,0.6779999999999999,22587
9,45104,25,25,0.0001,0.0001,0.804,22488
10,45104,25,25,0.0001,0.0001,0.758,22546
11,45104,25,25,0.0001,0.0001,0.7240000000000001,22530
12,45104,25,25,0.0001,0.0001,0.718,22673
13,45104,25,25,0.0001,0.0001,0.7020000000000001,22487
14,45104,25,25,0.0001,0.0001,0.764,22647
15,45104,25,25,0.0001,0.0001,0.846,22532
16,45104,25,25,0.0001,0.0001,0.738,22584
17,45104,25,25,0.0001,0.0001,0.6859999999999999,22502
18,45104,25,25,0.0001,0.0001,0.6920000000000001,22558
19,45104,25,25,0.0001,0.0001,0.6940000000000001,22585
20,45104,25,25,0.0001,0.0001,0.752,22584
1,50104,25,25,0.0001,0.0001,0.7879999999999999,24995
2,50104,25,25,0.0001,0.0001,0.83,25068
3,50104,25,25,0.0001,0.0001,0.8759999999999999,24977
4,50104,25,25,0.0001,0.0001,0.8540000000000001,25079
5,50104,25,25,0.0001,0.0001,0.81,25030
6,50104,25,25,0.0001,0.0001,0.754,25081
7,50104,25,25,0.0001,0.0001,0.76,25065
8,50104,25,25,0.0001,0.0001,0.7340000000000001,25078
9,50104,25,25,0.0001,0.0001,0.8440000000000001,24982
10,50104,25,25,0.0001,0.0001,0.8220000000000001,25044
11,50104,25,25,0.0001,0.0001,0.79,25042
12,50104,25,25,0.0001,0.0001,0.772,25216
13,50104,25,25,0.0001,0.0001,0.754,25029
14,50104,25,25,0.0001,0.0001,0.82,25134
15,50104,25,25,0.0001,0.0001,0.894,25005
16,50104,25,25,0.0001,0.0001,0.8,25024
17,50104,25,25,0.0001,0.0001,0.782,25060
18,50104,25,25,0.0001,0.0001,0.782,25060
19,50104,25,25,0.0001,0.0001,0.752,25097
20,50104,25,25,0.0001,0.0001,0.8059999999999999,25104
1,55104,25,25,0.0001,0.0001,0.8640000000000001,27497
2,55104,25,25,0.0001,0.0001,0.894,27552
3,55104,25,25,0.0001,0.0001,0.9279999999999999,27533
4,55104,25,25,0.0001,0.0001,0.91,27533
5,55104,25,25,0.0001,0.0001,0.8640000000000001,27544
6,55104,25,25,0.0001,0.0001,0.8140000000000001,27625
7,55104,25,25,0.0001,0.0001,0.8340000000000001,27530
8,55104,25,25,0.0001,0.0001,0.804,27605
9,55104,25,25,0.0001,0.0001,0.9,27514
10,55104,25,25,0.0001,0.0001,0.882,27504
11,55104,25,25,0.0001,0.0001,0.836,27605
12,55104,25,25,0.0001,0.0001,0.84,27684
13,55104,25,25,0.0001,0.0001,0.8240000000000001,27531
14,55104,25,25,0.0001,0.0001,0.868,27637
15,55104,25,25,0.0001,0.0001,0.9420000000000001,27509
16,55104,25,25,0.0001,0.0001,0.852,27515
17,55104,25,25,0.0001,0.0001,0.8540000000000001,27536
18,55104,25,25,0.0001,0.0001,0.862,27525
19,55104,25,25,0.0001,0.0001,0.83,27589
20,55104,25,25,0.0001,0.0001,0.8759999999999999,27567
1,60104,25,25,0.0001,0.0001,0.92,30041
2,60104,25,25,0.0001,0.0001,0.934,30047
