trial,train_size,embed_dim,hidden_dim,alpha,learning_rate,accuracy,batch_pos,batch_neg
7,1404,2,0,1e-05,0.0001,0.5,700,704
7,1504,2,0,1e-05,0.0001,0.5,754,750
7,1604,2,0,1e-05,0.0001,0.5,799,805
7,1704,2,0,1e-05,0.0001,0.5,854,850
7,1804,2,0,1e-05,0.0001,0.5,899,905
7,1904,2,0,1e-05,0.0001,0.5,952,952
8,0,2,0,1e-05,0.0001,0.5,0,0
8,104,2,0,1e-05,0.0001,0.5,51,53
8,204,2,0,1e-05,0.0001,0.5,97,107
8,304,2,0,1e-05,0.0001,0.5,147,157
8,404,2,0,1e-05,0.0001,0.5,198,206
8,504,2,0,1e-05,0.0001,0.5,241,263
8,604,2,0,1e-05,0.0001,0.5,290,314
8,704,2,0,1e-05,0.0001,0.5,350,354
8,804,2,0,1e-05,0.0001,0.5,398,406
8,904,2,0,1e-05,0.0001,0.5,449,455
8,1004,2,0,1e-05,0.0001,0.5,495,509
8,1104,2,0,1e-05,0.0001,0.5,540,564
8,1204,2,0,1e-05,0.0001,0.5,591,613
8,1304,2,0,1e-05,0.0001,0.5,638,666
8,1404,2,0,1e-05,0.0001,0.5,689,715
8,1504,2,0,1e-05,0.0001,0.5,739,765
8,1604,2,0,1e-05,0.0001,0.5,795,809
8,1704,2,0,1e-05,0.0001,0.5,850,854
8,1804,2,0,1e-05,0.0001,0.5,905,899
8,1904,2,0,1e-05,0.0001,0.5,952,952
9,0,2,0,1e-05,0.0001,0.5,0,0
9,104,2,0,1e-05,0.0001,0.5,53,51
9,204,2,0,1e-05,0.0001,0.5,105,99
9,304,2,0,1e-05,0.0001,0.5,157,147
9,404,2,0,1e-05,0.0001,0.5,211,193
9,504,2,0,1e-05,0.0001,0.5,271,233
9,604,2,0,1e-05,0.0001,0.5,318,286
9,704,2,0,1e-05,0.0001,0.5,377,327
9,804,2,0,1e-05,0.0001,0.5,421,383
9,904,2,0,1e-05,0.0001,0.5,475,429
9,1004,2,0,1e-05,0.0001,0.5,518,486
9,1104,2,0,1e-05,0.0001,0.5,572,532
9,1204,2,0,1e-05,0.0001,0.5,619,585
9,1304,2,0,1e-05,0.0001,0.5,669,635
9,1404,2,0,1e-05,0.0001,0.5,716,688
9,1504,2,0,1e-05,0.0001,0.5,768,736
9,1604,2,0,1e-05,0.0001,0.5,816,788
9,1704,2,0,1e-05,0.0001,0.5,860,844
9,1804,2,0,1e-05,0.0001,0.5,901,903
9,1904,2,0,1e-05,0.0001,0.5,952,952
10,0,2,0,1e-05,0.0001,0.522,0,0
10,104,2,0,1e-05,0.0001,0.522,55,49
10,204,2,0,1e-05,0.0001,0.522,114,90
10,304,2,0,1e-05,0.0001,0.522,156,148
10,404,2,0,1e-05,0.0001,0.522,197,207
10,504,2,0,1e-05,0.0001,0.52,246,258
10,604,2,0,1e-05,0.0001,0.516,297,307
10,704,2,0,1e-05,0.0001,0.52,344,360
10,804,2,0,1e-05,0.0001,0.522,395,409
10,904,2,0,1e-05,0.0001,0.522,442,462
10,1004,2,0,1e-05,0.0001,0.522,489,515
10,1104,2,0,1e-05,0.0001,0.522,531,573
10,1204,2,0,1e-05,0.0001,0.518,579,625
10,1304,2,0,1e-05,0.0001,0.504,632,672
10,1404,2,0,1e-05,0.0001,0.498,683,721
10,1504,2,0,1e-05,0.0001,0.488,738,766
10,1604,2,0,1e-05,0.0001,0.48,795,809
