accuracy,iteration,trial,embed_dim,hidden_dim,train_vocab_size,alpha,learning_rate,max_iter
0.1346153846153846,100,13,25,25,20,1e-05,0.0001,150
0.1346153846153846,110,13,25,25,20,1e-05,0.0001,150
0.19230769230769232,120,13,25,25,20,1e-05,0.0001,150
0.17307692307692307,130,13,25,25,20,1e-05,0.0001,150
0.17307692307692307,140,13,25,25,20,1e-05,0.0001,150
0.19230769230769232,150,13,25,25,20,1e-05,0.0001,150
0.0,10,14,25,25,20,1e-05,0.0001,150
0.0,20,14,25,25,20,1e-05,0.0001,150
0.019230769230769232,30,14,25,25,20,1e-05,0.0001,150
0.038461538461538464,40,14,25,25,20,1e-05,0.0001,150
0.057692307692307696,50,14,25,25,20,1e-05,0.0001,150
0.057692307692307696,60,14,25,25,20,1e-05,0.0001,150
0.1346153846153846,70,14,25,25,20,1e-05,0.0001,150
0.17307692307692307,80,14,25,25,20,1e-05,0.0001,150
0.1346153846153846,90,14,25,25,20,1e-05,0.0001,150
0.15384615384615385,100,14,25,25,20,1e-05,0.0001,150
0.17307692307692307,110,14,25,25,20,1e-05,0.0001,150
0.17307692307692307,120,14,25,25,20,1e-05,0.0001,150
0.21153846153846154,130,14,25,25,20,1e-05,0.0001,150
0.19230769230769232,140,14,25,25,20,1e-05,0.0001,150
0.19230769230769232,150,14,25,25,20,1e-05,0.0001,150
0.0,10,15,25,25,20,1e-05,0.0001,150
0.019230769230769232,20,15,25,25,20,1e-05,0.0001,150
0.038461538461538464,30,15,25,25,20,1e-05,0.0001,150
0.038461538461538464,40,15,25,25,20,1e-05,0.0001,150
0.057692307692307696,50,15,25,25,20,1e-05,0.0001,150
0.07692307692307693,60,15,25,25,20,1e-05,0.0001,150
0.11538461538461539,70,15,25,25,20,1e-05,0.0001,150
0.1346153846153846,80,15,25,25,20,1e-05,0.0001,150
0.09615384615384616,90,15,25,25,20,1e-05,0.0001,150
0.1346153846153846,100,15,25,25,20,1e-05,0.0001,150
0.1346153846153846,110,15,25,25,20,1e-05,0.0001,150
0.15384615384615385,120,15,25,25,20,1e-05,0.0001,150
0.17307692307692307,130,15,25,25,20,1e-05,0.0001,150
0.19230769230769232,140,15,25,25,20,1e-05,0.0001,150
0.19230769230769232,150,15,25,25,20,1e-05,0.0001,150
0.0,10,16,25,25,20,1e-05,0.0001,150
0.0,20,16,25,25,20,1e-05,0.0001,150
0.057692307692307696,30,16,25,25,20,1e-05,0.0001,150
0.038461538461538464,40,16,25,25,20,1e-05,0.0001,150
0.019230769230769232,50,16,25,25,20,1e-05,0.0001,150
0.0,60,16,25,25,20,1e-05,0.0001,150
0.057692307692307696,70,16,25,25,20,1e-05,0.0001,150
0.11538461538461539,80,16,25,25,20,1e-05,0.0001,150
0.17307692307692307,90,16,25,25,20,1e-05,0.0001,150
0.21153846153846154,100,16,25,25,20,1e-05,0.0001,150
0.21153846153846154,110,16,25,25,20,1e-05,0.0001,150
0.21153846153846154,120,16,25,25,20,1e-05,0.0001,150
0.21153846153846154,130,16,25,25,20,1e-05,0.0001,150
0.23076923076923078,140,16,25,25,20,1e-05,0.0001,150
0.21153846153846154,150,16,25,25,20,1e-05,0.0001,150
0.0,10,17,25,25,20,1e-05,0.0001,150
0.038461538461538464,20,17,25,25,20,1e-05,0.0001,150
0.019230769230769232,30,17,25,25,20,1e-05,0.0001,150
0.038461538461538464,40,17,25,25,20,1e-05,0.0001,150
0.038461538461538464,50,17,25,25,20,1e-05,0.0001,150
0.038461538461538464,60,17,25,25,20,1e-05,0.0001,150
0.038461538461538464,70,17,25,25,20,1e-05,0.0001,150
0.11538461538461539,80,17,25,25,20,1e-05,0.0001,150
0.15384615384615385,90,17,25,25,20,1e-05,0.0001,150
0.19230769230769232,100,17,25,25,20,1e-05,0.0001,150
0.21153846153846154,110,17,25,25,20,1e-05,0.0001,150
0.21153846153846154,120,17,25,25,20,1e-05,0.0001,150
0.2692307692307692,130,17,25,25,20,1e-05,0.0001,150
0.28846153846153844,140,17,25,25,20,1e-05,0.0001,150
0.28846153846153844,150,17,25,25,20,1e-05,0.0001,150
0.0,10,18,25,25,20,1e-05,0.0001,150
0.019230769230769232,20,18,25,25,20,1e-05,0.0001,150
0.038461538461538464,30,18,25,25,20,1e-05,0.0001,150
0.1346153846153846,40,18,25,25,20,1e-05,0.0001,150
0.21153846153846154,50,18,25,25,20,1e-05,0.0001,150
0.15384615384615385,60,18,25,25,20,1e-05,0.0001,150
0.1346153846153846,70,18,25,25,20,1e-05,0.0001,150
0.21153846153846154,80,18,25,25,20,1e-05,0.0001,150
0.25,90,18,25,25,20,1e-05,0.0001,150
0.23076923076923078,100,18,25,25,20,1e-05,0.0001,150
0.25,110,18,25,25,20,1e-05,0.0001,150
0.2692307692307692,120,18,25,25,20,1e-05,0.0001,150
0.21153846153846154,130,18,25,25,20,1e-05,0.0001,150
0.25,140,18,25,25,20,1e-05,0.0001,150
0.2692307692307692,150,18,25,25,20,1e-05,0.0001,150
0.0,10,19,25,25,20,1e-05,0.0001,150
0.019230769230769232,20,19,25,25,20,1e-05,0.0001,150
0.038461538461538464,30,19,25,25,20,1e-05,0.0001,150
0.038461538461538464,40,19,25,25,20,1e-05,0.0001,150
0.07692307692307693,50,19,25,25,20,1e-05,0.0001,150
0.15384615384615385,60,19,25,25,20,1e-05,0.0001,150
0.15384615384615385,70,19,25,25,20,1e-05,0.0001,150
0.11538461538461539,80,19,25,25,20,1e-05,0.0001,150
0.1346153846153846,90,19,25,25,20,1e-05,0.0001,150
0.21153846153846154,100,19,25,25,20,1e-05,0.0001,150
0.21153846153846154,110,19,25,25,20,1e-05,0.0001,150
0.23076923076923078,120,19,25,25,20,1e-05,0.0001,150
0.21153846153846154,130,19,25,25,20,1e-05,0.0001,150
0.21153846153846154,140,19,25,25,20,1e-05,0.0001,150
0.21153846153846154,150,19,25,25,20,1e-05,0.0001,150
0.0,10,20,25,25,20,1e-05,0.0001,150
0.0,20,20,25,25,20,1e-05,0.0001,150
0.038461538461538464,30,20,25,25,20,1e-05,0.0001,150
0.019230769230769232,40,20,25,25,20,1e-05,0.0001,150
0.019230769230769232,50,20,25,25,20,1e-05,0.0001,150
0.019230769230769232,60,20,25,25,20,1e-05,0.0001,150
0.038461538461538464,70,20,25,25,20,1e-05,0.0001,150
0.057692307692307696,80,20,25,25,20,1e-05,0.0001,150
0.09615384615384616,90,20,25,25,20,1e-05,0.0001,150
0.09615384615384616,100,20,25,25,20,1e-05,0.0001,150
0.1346153846153846,110,20,25,25,20,1e-05,0.0001,150
0.11538461538461539,120,20,25,25,20,1e-05,0.0001,150
0.15384615384615385,130,20,25,25,20,1e-05,0.0001,150
0.1346153846153846,140,20,25,25,20,1e-05,0.0001,150
0.11538461538461539,150,20,25,25,20,1e-05,0.0001,150
0.0,10,1,25,25,20,1e-05,0.001,150
0.0,20,1,25,25,20,1e-05,0.001,150
0.038461538461538464,30,1,25,25,20,1e-05,0.001,150
0.019230769230769232,40,1,25,25,20,1e-05,0.001,150
0.11538461538461539,50,1,25,25,20,1e-05,0.001,150
0.17307692307692307,60,1,25,25,20,1e-05,0.001,150
0.19230769230769232,70,1,25,25,20,1e-05,0.001,150
0.21153846153846154,80,1,25,25,20,1e-05,0.001,150
0.25,90,1,25,25,20,1e-05,0.001,150
0.2692307692307692,100,1,25,25,20,1e-05,0.001,150
0.19230769230769232,110,1,25,25,20,1e-05,0.001,150
0.23076923076923078,120,1,25,25,20,1e-05,0.001,150
0.21153846153846154,130,1,25,25,20,1e-05,0.001,150
0.23076923076923078,140,1,25,25,20,1e-05,0.001,150
0.2692307692307692,150,1,25,25,20,1e-05,0.001,150
0.0,10,2,25,25,20,1e-05,0.001,150
0.0,20,2,25,25,20,1e-05,0.001,150
0.019230769230769232,30,2,25,25,20,1e-05,0.001,150
0.057692307692307696,40,2,25,25,20,1e-05,0.001,150
0.1346153846153846,50,2,25,25,20,1e-05,0.001,150
0.15384615384615385,60,2,25,25,20,1e-05,0.001,150
0.21153846153846154,70,2,25,25,20,1e-05,0.001,150
0.21153846153846154,80,2,25,25,20,1e-05,0.001,150
0.28846153846153844,90,2,25,25,20,1e-05,0.001,150
0.3076923076923077,100,2,25,25,20,1e-05,0.001,150
0.3076923076923077,110,2,25,25,20,1e-05,0.001,150
0.2692307692307692,120,2,25,25,20,1e-05,0.001,150
0.3076923076923077,130,2,25,25,20,1e-05,0.001,150
0.3269230769230769,140,2,25,25,20,1e-05,0.001,150
0.28846153846153844,150,2,25,25,20,1e-05,0.001,150
0.0,10,3,25,25,20,1e-05,0.001,150
0.0,20,3,25,25,20,1e-05,0.001,150
0.0,30,3,25,25,20,1e-05,0.001,150
0.019230769230769232,40,3,25,25,20,1e-05,0.001,150
0.038461538461538464,50,3,25,25,20,1e-05,0.001,150
0.038461538461538464,60,3,25,25,20,1e-05,0.001,150
0.07692307692307693,70,3,25,25,20,1e-05,0.001,150
0.09615384615384616,80,3,25,25,20,1e-05,0.001,150
0.11538461538461539,90,3,25,25,20,1e-05,0.001,150
0.11538461538461539,100,3,25,25,20,1e-05,0.001,150
0.07692307692307693,110,3,25,25,20,1e-05,0.001,150
0.11538461538461539,120,3,25,25,20,1e-05,0.001,150
0.19230769230769232,130,3,25,25,20,1e-05,0.001,150
0.21153846153846154,140,3,25,25,20,1e-05,0.001,150
0.19230769230769232,150,3,25,25,20,1e-05,0.001,150
0.0,10,4,25,25,20,1e-05,0.001,150
0.0,20,4,25,25,20,1e-05,0.001,150
0.038461538461538464,30,4,25,25,20,1e-05,0.001,150
0.038461538461538464,40,4,25,25,20,1e-05,0.001,150
0.038461538461538464,50,4,25,25,20,1e-05,0.001,150
0.057692307692307696,60,4,25,25,20,1e-05,0.001,150
0.057692307692307696,70,4,25,25,20,1e-05,0.001,150
0.11538461538461539,80,4,25,25,20,1e-05,0.001,150
0.11538461538461539,90,4,25,25,20,1e-05,0.001,150
0.11538461538461539,100,4,25,25,20,1e-05,0.001,150
0.09615384615384616,110,4,25,25,20,1e-05,0.001,150
0.11538461538461539,120,4,25,25,20,1e-05,0.001,150
0.15384615384615385,130,4,25,25,20,1e-05,0.001,150
0.15384615384615385,140,4,25,25,20,1e-05,0.001,150
0.15384615384615385,150,4,25,25,20,1e-05,0.001,150
0.0,10,5,25,25,20,1e-05,0.001,150
0.057692307692307696,20,5,25,25,20,1e-05,0.001,150
0.07692307692307693,30,5,25,25,20,1e-05,0.001,150
0.09615384615384616,40,5,25,25,20,1e-05,0.001,150
0.07692307692307693,50,5,25,25,20,1e-05,0.001,150
0.17307692307692307,60,5,25,25,20,1e-05,0.001,150
0.09615384615384616,70,5,25,25,20,1e-05,0.001,150
0.11538461538461539,80,5,25,25,20,1e-05,0.001,150
0.1346153846153846,90,5,25,25,20,1e-05,0.001,150
0.1346153846153846,100,5,25,25,20,1e-05,0.001,150
0.15384615384615385,110,5,25,25,20,1e-05,0.001,150
0.17307692307692307,120,5,25,25,20,1e-05,0.001,150
0.25,130,5,25,25,20,1e-05,0.001,150
0.3076923076923077,140,5,25,25,20,1e-05,0.001,150
0.2692307692307692,150,5,25,25,20,1e-05,0.001,150
0.019230769230769232,10,6,25,25,20,1e-05,0.001,150
0.019230769230769232,20,6,25,25,20,1e-05,0.001,150
0.038461538461538464,30,6,25,25,20,1e-05,0.001,150
0.057692307692307696,40,6,25,25,20,1e-05,0.001,150
0.07692307692307693,50,6,25,25,20,1e-05,0.001,150
0.07692307692307693,60,6,25,25,20,1e-05,0.001,150
0.1346153846153846,70,6,25,25,20,1e-05,0.001,150
0.07692307692307693,80,6,25,25,20,1e-05,0.001,150
0.11538461538461539,90,6,25,25,20,1e-05,0.001,150
0.1346153846153846,100,6,25,25,20,1e-05,0.001,150
0.1346153846153846,110,6,25,25,20,1e-05,0.001,150
0.11538461538461539,120,6,25,25,20,1e-05,0.001,150
0.1346153846153846,130,6,25,25,20,1e-05,0.001,150
0.17307692307692307,140,6,25,25,20,1e-05,0.001,150
0.15384615384615385,150,6,25,25,20,1e-05,0.001,150
0.019230769230769232,10,7,25,25,20,1e-05,0.001,150
0.019230769230769232,20,7,25,25,20,1e-05,0.001,150
0.019230769230769232,30,7,25,25,20,1e-05,0.001,150
0.038461538461538464,40,7,25,25,20,1e-05,0.001,150
0.038461538461538464,50,7,25,25,20,1e-05,0.001,150
0.11538461538461539,60,7,25,25,20,1e-05,0.001,150
0.11538461538461539,70,7,25,25,20,1e-05,0.001,150
0.09615384615384616,80,7,25,25,20,1e-05,0.001,150
0.15384615384615385,90,7,25,25,20,1e-05,0.001,150
0.21153846153846154,100,7,25,25,20,1e-05,0.001,150
0.23076923076923078,110,7,25,25,20,1e-05,0.001,150
0.25,120,7,25,25,20,1e-05,0.001,150
0.28846153846153844,130,7,25,25,20,1e-05,0.001,150
0.3269230769230769,140,7,25,25,20,1e-05,0.001,150
0.3269230769230769,150,7,25,25,20,1e-05,0.001,150
0.0,10,8,25,25,20,1e-05,0.001,150
0.0,20,8,25,25,20,1e-05,0.001,150
0.019230769230769232,30,8,25,25,20,1e-05,0.001,150
0.038461538461538464,40,8,25,25,20,1e-05,0.001,150
0.09615384615384616,50,8,25,25,20,1e-05,0.001,150
0.15384615384615385,60,8,25,25,20,1e-05,0.001,150
0.17307692307692307,70,8,25,25,20,1e-05,0.001,150
0.2692307692307692,80,8,25,25,20,1e-05,0.001,150
0.2692307692307692,90,8,25,25,20,1e-05,0.001,150
0.2692307692307692,100,8,25,25,20,1e-05,0.001,150
0.28846153846153844,110,8,25,25,20,1e-05,0.001,150
0.28846153846153844,120,8,25,25,20,1e-05,0.001,150
0.28846153846153844,130,8,25,25,20,1e-05,0.001,150
0.28846153846153844,140,8,25,25,20,1e-05,0.001,150
0.28846153846153844,150,8,25,25,20,1e-05,0.001,150
0.0,10,9,25,25,20,1e-05,0.001,150
0.0,20,9,25,25,20,1e-05,0.001,150
0.0,30,9,25,25,20,1e-05,0.001,150
0.0,40,9,25,25,20,1e-05,0.001,150
0.0,50,9,25,25,20,1e-05,0.001,150
0.0,60,9,25,25,20,1e-05,0.001,150
0.019230769230769232,70,9,25,25,20,1e-05,0.001,150
0.019230769230769232,80,9,25,25,20,1e-05,0.001,150
0.019230769230769232,90,9,25,25,20,1e-05,0.001,150
0.057692307692307696,100,9,25,25,20,1e-05,0.001,150
0.07692307692307693,110,9,25,25,20,1e-05,0.001,150
0.09615384615384616,120,9,25,25,20,1e-05,0.001,150
0.07692307692307693,130,9,25,25,20,1e-05,0.001,150
0.11538461538461539,140,9,25,25,20,1e-05,0.001,150
0.15384615384615385,150,9,25,25,20,1e-05,0.001,150
0.0,10,10,25,25,20,1e-05,0.001,150
0.019230769230769232,20,10,25,25,20,1e-05,0.001,150
0.019230769230769232,30,10,25,25,20,1e-05,0.001,150
0.038461538461538464,40,10,25,25,20,1e-05,0.001,150
0.07692307692307693,50,10,25,25,20,1e-05,0.001,150
0.1346153846153846,60,10,25,25,20,1e-05,0.001,150
0.11538461538461539,70,10,25,25,20,1e-05,0.001,150
0.15384615384615385,80,10,25,25,20,1e-05,0.001,150
0.19230769230769232,90,10,25,25,20,1e-05,0.001,150
0.17307692307692307,100,10,25,25,20,1e-05,0.001,150
0.15384615384615385,110,10,25,25,20,1e-05,0.001,150
0.15384615384615385,120,10,25,25,20,1e-05,0.001,150
0.15384615384615385,130,10,25,25,20,1e-05,0.001,150
0.19230769230769232,140,10,25,25,20,1e-05,0.001,150
0.19230769230769232,150,10,25,25,20,1e-05,0.001,150
0.0,10,11,25,25,20,1e-05,0.001,150
0.0,20,11,25,25,20,1e-05,0.001,150
0.0,30,11,25,25,20,1e-05,0.001,150
0.0,40,11,25,25,20,1e-05,0.001,150
0.019230769230769232,50,11,25,25,20,1e-05,0.001,150
0.019230769230769232,60,11,25,25,20,1e-05,0.001,150
0.09615384615384616,70,11,25,25,20,1e-05,0.001,150
0.057692307692307696,80,11,25,25,20,1e-05,0.001,150
0.07692307692307693,90,11,25,25,20,1e-05,0.001,150
0.09615384615384616,100,11,25,25,20,1e-05,0.001,150
0.11538461538461539,110,11,25,25,20,1e-05,0.001,150
0.11538461538461539,120,11,25,25,20,1e-05,0.001,150
0.11538461538461539,130,11,25,25,20,1e-05,0.001,150
0.09615384615384616,140,11,25,25,20,1e-05,0.001,150
0.11538461538461539,150,11,25,25,20,1e-05,0.001,150
0.0,10,12,25,25,20,1e-05,0.001,150
0.0,20,12,25,25,20,1e-05,0.001,150
0.019230769230769232,30,12,25,25,20,1e-05,0.001,150
0.038461538461538464,40,12,25,25,20,1e-05,0.001,150
0.09615384615384616,50,12,25,25,20,1e-05,0.001,150
0.09615384615384616,60,12,25,25,20,1e-05,0.001,150
0.11538461538461539,70,12,25,25,20,1e-05,0.001,150
0.09615384615384616,80,12,25,25,20,1e-05,0.001,150
0.11538461538461539,90,12,25,25,20,1e-05,0.001,150
0.1346153846153846,100,12,25,25,20,1e-05,0.001,150
0.17307692307692307,110,12,25,25,20,1e-05,0.001,150
0.15384615384615385,120,12,25,25,20,1e-05,0.001,150
0.1346153846153846,130,12,25,25,20,1e-05,0.001,150
0.19230769230769232,140,12,25,25,20,1e-05,0.001,150
0.21153846153846154,150,12,25,25,20,1e-05,0.001,150
0.0,10,13,25,25,20,1e-05,0.001,150
0.0,20,13,25,25,20,1e-05,0.001,150
0.0,30,13,25,25,20,1e-05,0.001,150
0.038461538461538464,40,13,25,25,20,1e-05,0.001,150
0.057692307692307696,50,13,25,25,20,1e-05,0.001,150
0.09615384615384616,60,13,25,25,20,1e-05,0.001,150
0.09615384615384616,70,13,25,25,20,1e-05,0.001,150
0.19230769230769232,80,13,25,25,20,1e-05,0.001,150
0.23076923076923078,90,13,25,25,20,1e-05,0.001,150
0.21153846153846154,100,13,25,25,20,1e-05,0.001,150
0.25,110,13,25,25,20,1e-05,0.001,150
0.2692307692307692,120,13,25,25,20,1e-05,0.001,150
0.25,130,13,25,25,20,1e-05,0.001,150
0.28846153846153844,140,13,25,25,20,1e-05,0.001,150
0.3076923076923077,150,13,25,25,20,1e-05,0.001,150
0.038461538461538464,10,14,25,25,20,1e-05,0.001,150
0.019230769230769232,20,14,25,25,20,1e-05,0.001,150
0.038461538461538464,30,14,25,25,20,1e-05,0.001,150
0.057692307692307696,40,14,25,25,20,1e-05,0.001,150
0.057692307692307696,50,14,25,25,20,1e-05,0.001,150
0.07692307692307693,60,14,25,25,20,1e-05,0.001,150
0.09615384615384616,70,14,25,25,20,1e-05,0.001,150
0.1346153846153846,80,14,25,25,20,1e-05,0.001,150
0.11538461538461539,90,14,25,25,20,1e-05,0.001,150
0.1346153846153846,100,14,25,25,20,1e-05,0.001,150
0.11538461538461539,110,14,25,25,20,1e-05,0.001,150
0.1346153846153846,120,14,25,25,20,1e-05,0.001,150
0.15384615384615385,130,14,25,25,20,1e-05,0.001,150
0.15384615384615385,140,14,25,25,20,1e-05,0.001,150
0.15384615384615385,150,14,25,25,20,1e-05,0.001,150
0.0,10,15,25,25,20,1e-05,0.001,150
0.0,20,15,25,25,20,1e-05,0.001,150
0.038461538461538464,30,15,25,25,20,1e-05,0.001,150
0.07692307692307693,40,15,25,25,20,1e-05,0.001,150
0.09615384615384616,50,15,25,25,20,1e-05,0.001,150
0.11538461538461539,60,15,25,25,20,1e-05,0.001,150
0.11538461538461539,70,15,25,25,20,1e-05,0.001,150
0.17307692307692307,80,15,25,25,20,1e-05,0.001,150
0.19230769230769232,90,15,25,25,20,1e-05,0.001,150
0.15384615384615385,100,15,25,25,20,1e-05,0.001,150
0.15384615384615385,110,15,25,25,20,1e-05,0.001,150
0.15384615384615385,120,15,25,25,20,1e-05,0.001,150
0.1346153846153846,130,15,25,25,20,1e-05,0.001,150
0.15384615384615385,140,15,25,25,20,1e-05,0.001,150
0.15384615384615385,150,15,25,25,20,1e-05,0.001,150
0.0,10,16,25,25,20,1e-05,0.001,150
0.019230769230769232,20,16,25,25,20,1e-05,0.001,150
0.019230769230769232,30,16,25,25,20,1e-05,0.001,150
0.057692307692307696,40,16,25,25,20,1e-05,0.001,150
0.019230769230769232,50,16,25,25,20,1e-05,0.001,150
0.038461538461538464,60,16,25,25,20,1e-05,0.001,150
0.11538461538461539,70,16,25,25,20,1e-05,0.001,150
0.1346153846153846,80,16,25,25,20,1e-05,0.001,150
0.1346153846153846,90,16,25,25,20,1e-05,0.001,150
0.11538461538461539,100,16,25,25,20,1e-05,0.001,150
0.11538461538461539,110,16,25,25,20,1e-05,0.001,150
0.17307692307692307,120,16,25,25,20,1e-05,0.001,150
0.15384615384615385,130,16,25,25,20,1e-05,0.001,150
0.15384615384615385,140,16,25,25,20,1e-05,0.001,150
0.15384615384615385,150,16,25,25,20,1e-05,0.001,150
0.0,10,17,25,25,20,1e-05,0.001,150
0.0,20,17,25,25,20,1e-05,0.001,150
0.019230769230769232,30,17,25,25,20,1e-05,0.001,150
0.057692307692307696,40,17,25,25,20,1e-05,0.001,150
0.09615384615384616,50,17,25,25,20,1e-05,0.001,150
0.09615384615384616,60,17,25,25,20,1e-05,0.001,150
0.15384615384615385,70,17,25,25,20,1e-05,0.001,150
0.1346153846153846,80,17,25,25,20,1e-05,0.001,150
0.17307692307692307,90,17,25,25,20,1e-05,0.001,150
0.17307692307692307,100,17,25,25,20,1e-05,0.001,150
0.17307692307692307,110,17,25,25,20,1e-05,0.001,150
0.21153846153846154,120,17,25,25,20,1e-05,0.001,150
0.21153846153846154,130,17,25,25,20,1e-05,0.001,150
0.21153846153846154,140,17,25,25,20,1e-05,0.001,150
0.23076923076923078,150,17,25,25,20,1e-05,0.001,150
0.0,10,18,25,25,20,1e-05,0.001,150
0.0,20,18,25,25,20,1e-05,0.001,150
0.019230769230769232,30,18,25,25,20,1e-05,0.001,150
0.07692307692307693,40,18,25,25,20,1e-05,0.001,150
0.07692307692307693,50,18,25,25,20,1e-05,0.001,150
0.038461538461538464,60,18,25,25,20,1e-05,0.001,150
0.09615384615384616,70,18,25,25,20,1e-05,0.001,150
0.11538461538461539,80,18,25,25,20,1e-05,0.001,150
0.15384615384615385,90,18,25,25,20,1e-05,0.001,150
0.17307692307692307,100,18,25,25,20,1e-05,0.001,150
0.23076923076923078,110,18,25,25,20,1e-05,0.001,150
0.25,120,18,25,25,20,1e-05,0.001,150
0.2692307692307692,130,18,25,25,20,1e-05,0.001,150
0.25,140,18,25,25,20,1e-05,0.001,150
0.3269230769230769,150,18,25,25,20,1e-05,0.001,150
0.0,10,19,25,25,20,1e-05,0.001,150
0.0,20,19,25,25,20,1e-05,0.001,150
0.0,30,19,25,25,20,1e-05,0.001,150
0.019230769230769232,40,19,25,25,20,1e-05,0.001,150
0.057692307692307696,50,19,25,25,20,1e-05,0.001,150
0.17307692307692307,60,19,25,25,20,1e-05,0.001,150
0.1346153846153846,70,19,25,25,20,1e-05,0.001,150
0.1346153846153846,80,19,25,25,20,1e-05,0.001,150
0.15384615384615385,90,19,25,25,20,1e-05,0.001,150
0.19230769230769232,100,19,25,25,20,1e-05,0.001,150
0.17307692307692307,110,19,25,25,20,1e-05,0.001,150
0.1346153846153846,120,19,25,25,20,1e-05,0.001,150
0.1346153846153846,130,19,25,25,20,1e-05,0.001,150
0.15384615384615385,140,19,25,25,20,1e-05,0.001,150
0.1346153846153846,150,19,25,25,20,1e-05,0.001,150
0.019230769230769232,10,20,25,25,20,1e-05,0.001,150
0.038461538461538464,20,20,25,25,20,1e-05,0.001,150
0.0,30,20,25,25,20,1e-05,0.001,150
0.09615384615384616,40,20,25,25,20,1e-05,0.001,150
0.11538461538461539,50,20,25,25,20,1e-05,0.001,150
0.1346153846153846,60,20,25,25,20,1e-05,0.001,150
0.15384615384615385,70,20,25,25,20,1e-05,0.001,150
0.19230769230769232,80,20,25,25,20,1e-05,0.001,150
0.25,90,20,25,25,20,1e-05,0.001,150
0.28846153846153844,100,20,25,25,20,1e-05,0.001,150
0.34615384615384615,110,20,25,25,20,1e-05,0.001,150
0.34615384615384615,120,20,25,25,20,1e-05,0.001,150
0.34615384615384615,130,20,25,25,20,1e-05,0.001,150
0.34615384615384615,140,20,25,25,20,1e-05,0.001,150
0.38461538461538464,150,20,25,25,20,1e-05,0.001,150
0.019230769230769232,10,1,25,25,20,1e-05,0.01,150
0.038461538461538464,20,1,25,25,20,1e-05,0.01,150
0.038461538461538464,30,1,25,25,20,1e-05,0.01,150
0.019230769230769232,40,1,25,25,20,1e-05,0.01,150
0.057692307692307696,50,1,25,25,20,1e-05,0.01,150
0.07692307692307693,60,1,25,25,20,1e-05,0.01,150
0.11538461538461539,70,1,25,25,20,1e-05,0.01,150
0.19230769230769232,80,1,25,25,20,1e-05,0.01,150
0.25,90,1,25,25,20,1e-05,0.01,150
0.3076923076923077,100,1,25,25,20,1e-05,0.01,150
0.3269230769230769,110,1,25,25,20,1e-05,0.01,150
0.34615384615384615,120,1,25,25,20,1e-05,0.01,150
0.3269230769230769,130,1,25,25,20,1e-05,0.01,150
0.34615384615384615,140,1,25,25,20,1e-05,0.01,150
0.34615384615384615,150,1,25,25,20,1e-05,0.01,150
0.019230769230769232,10,2,25,25,20,1e-05,0.01,150
0.0,20,2,25,25,20,1e-05,0.01,150
0.057692307692307696,30,2,25,25,20,1e-05,0.01,150
0.038461538461538464,40,2,25,25,20,1e-05,0.01,150
0.0,50,2,25,25,20,1e-05,0.01,150
0.09615384615384616,60,2,25,25,20,1e-05,0.01,150
0.057692307692307696,70,2,25,25,20,1e-05,0.01,150
0.09615384615384616,80,2,25,25,20,1e-05,0.01,150
0.11538461538461539,90,2,25,25,20,1e-05,0.01,150
0.15384615384615385,100,2,25,25,20,1e-05,0.01,150
0.1346153846153846,110,2,25,25,20,1e-05,0.01,150
0.15384615384615385,120,2,25,25,20,1e-05,0.01,150
0.17307692307692307,130,2,25,25,20,1e-05,0.01,150
0.15384615384615385,140,2,25,25,20,1e-05,0.01,150
0.1346153846153846,150,2,25,25,20,1e-05,0.01,150
0.0,10,3,25,25,20,1e-05,0.01,150
0.019230769230769232,20,3,25,25,20,1e-05,0.01,150
0.057692307692307696,30,3,25,25,20,1e-05,0.01,150
0.09615384615384616,40,3,25,25,20,1e-05,0.01,150
0.09615384615384616,50,3,25,25,20,1e-05,0.01,150
0.07692307692307693,60,3,25,25,20,1e-05,0.01,150
0.11538461538461539,70,3,25,25,20,1e-05,0.01,150
0.1346153846153846,80,3,25,25,20,1e-05,0.01,150
0.1346153846153846,90,3,25,25,20,1e-05,0.01,150
0.11538461538461539,100,3,25,25,20,1e-05,0.01,150
0.17307692307692307,110,3,25,25,20,1e-05,0.01,150
0.19230769230769232,120,3,25,25,20,1e-05,0.01,150
0.17307692307692307,130,3,25,25,20,1e-05,0.01,150
0.17307692307692307,140,3,25,25,20,1e-05,0.01,150
0.17307692307692307,150,3,25,25,20,1e-05,0.01,150
0.0,10,4,25,25,20,1e-05,0.01,150
0.0,20,4,25,25,20,1e-05,0.01,150
0.0,30,4,25,25,20,1e-05,0.01,150
0.019230769230769232,40,4,25,25,20,1e-05,0.01,150
0.019230769230769232,50,4,25,25,20,1e-05,0.01,150
0.038461538461538464,60,4,25,25,20,1e-05,0.01,150
0.057692307692307696,70,4,25,25,20,1e-05,0.01,150
0.038461538461538464,80,4,25,25,20,1e-05,0.01,150
0.057692307692307696,90,4,25,25,20,1e-05,0.01,150
0.057692307692307696,100,4,25,25,20,1e-05,0.01,150
0.038461538461538464,110,4,25,25,20,1e-05,0.01,150
0.038461538461538464,120,4,25,25,20,1e-05,0.01,150
0.038461538461538464,130,4,25,25,20,1e-05,0.01,150
0.038461538461538464,140,4,25,25,20,1e-05,0.01,150
0.057692307692307696,150,4,25,25,20,1e-05,0.01,150
0.0,10,5,25,25,20,1e-05,0.01,150
